time, Quad.IMU.AX
43.107937,-0.565447
43.112934,0.875061
43.117931,0.529550
43.122929,-0.548979
43.127926,-0.467568
43.132923,0.189906
43.137920,-0.026327
43.142918,0.791206
43.147915,-0.412168
43.152912,0.905042
43.157909,1.189604
43.162907,-0.247204
43.167904,-0.230814
43.172901,0.731170
43.177898,-0.937804
43.182896,-0.153023
43.187893,-0.087328
43.192890,0.198347
43.197887,-0.127739
43.202885,0.471591
43.207882,-0.637013
43.212879,0.690595
43.217876,-0.132372
43.222874,0.317229
43.227871,-0.585698
43.232868,0.407076
43.237865,0.268271
43.242863,-0.134194
43.247860,0.200942
43.252857,0.179177
43.257854,0.174292
43.262852,-0.890771
43.267849,1.182336
43.272846,0.087604
43.277843,-0.428112
43.282841,-0.098630
43.287838,-0.209456
43.292835,0.184781
43.297832,0.607840
43.302830,-0.145624
43.307827,0.508237
43.312824,-0.004834
43.317822,-0.360888
43.322819,-0.184094
43.327816,0.791048
43.332813,1.252114
43.337811,0.971959
43.342808,0.151984
43.347805,-0.034548
43.352802,-0.209218
43.357800,-0.198464
43.362797,0.045174
43.367794,-0.169026
43.372791,0.059675
43.377789,0.349664
43.382786,-0.610937
43.387783,0.251259
43.392780,-0.386114
43.397778,-0.162875
43.402775,-0.348222
43.407772,0.189942
43.412769,0.444472
43.417767,0.549820
43.422764,-0.421912
43.427761,0.375264
43.432758,0.282199
43.437756,0.596750
43.442753,0.774479
43.447750,-0.120549
43.452747,-0.125652
43.457745,0.582543
43.462742,-0.361883
43.467739,0.460633
43.472736,-0.466549
43.477734,-0.338354
43.482731,0.000875
43.487728,0.231629
43.492725,-0.452896
43.497723,-0.489757
43.502720,-0.989273
43.507717,0.699259
43.512714,-0.130635
43.517712,0.168620
43.522709,0.711361
43.527706,0.172073
43.532703,0.408003
43.537701,-1.164565
43.542698,0.432555
43.547695,-0.189602
43.552692,0.418562
43.557690,-0.139560
43.562687,0.550519
43.567684,-0.196538
43.572681,0.077122
43.577679,-0.660891
43.582676,-0.775014
43.587673,0.438712
43.592670,0.861379
43.597668,-0.194539
43.602665,-0.528578
43.607662,-0.108077
43.612659,-0.012070
43.617657,-0.204904
43.622654,0.343117
43.627651,-0.182700
43.632648,-0.083354
43.637646,-0.367068
43.642643,-0.378501
43.647640,-0.129693
43.652637,0.411570
43.657635,-0.025944
43.662632,-0.305509
43.667629,-0.778023
43.672626,-0.782283
43.677624,0.186378
43.682621,-0.148443
43.687618,0.560827
43.692616,-0.369462
43.697613,1.102218
43.702610,-0.527829
43.707607,-0.106440
43.712605,-0.708292
43.717602,0.107698
43.722599,0.824304
43.727596,0.139265
43.732594,-0.697486
43.737591,0.144648
43.742588,0.060407
43.747585,-0.439504
43.752583,-0.733838
43.757580,-0.081734
43.762577,-0.547343
43.767574,-0.337656
43.772572,0.117776
43.777569,1.199357
43.782566,0.163260
43.787563,-0.402088
43.792561,0.119445
43.797558,-0.151245
43.802555,-0.717256
43.807552,-0.217109
43.812550,0.385584
43.817547,-0.176577
43.822544,-0.779482
43.827541,0.755120
43.832539,-0.047914
43.837536,0.103891
43.842533,-0.109415
43.847530,-0.572860
43.852528,-0.294802
43.857525,0.181761
43.862522,-0.127802
43.867519,0.627020
43.872517,-0.161241
43.877514,-0.191217
43.882511,-0.502407
43.887508,-0.100899
43.892506,0.429236
43.897503,-0.239895
43.902500,0.614774
43.907497,0.192393
43.912495,-0.126917
43.917492,-0.123377
43.922489,-0.069581
43.927486,-0.199481
43.932484,0.636965
43.937481,-0.059143
43.942478,0.520401
43.947475,0.085151
43.952473,0.242930
43.957470,-0.127121
43.962467,0.480454
43.967464,-0.123440
43.972462,-0.519252
43.977459,-0.358128
43.982456,-0.078949
43.987453,0.780769
43.992451,-0.221082
43.997448,-0.180967
44.002445,0.332391
44.007442,0.522723
44.012440,0.920127
44.017437,0.757958
44.022434,0.317161
44.027431,0.767479
44.032429,0.398953
44.037426,-0.246653
44.042423,0.484381
44.047421,0.264852
44.052418,1.118809
44.057415,0.187625
44.062412,0.058853
44.067410,0.572788
44.072407,-1.165759
44.077404,-0.754820
44.082401,-0.481030
44.087399,-0.265196
44.092396,-0.404502
44.097393,-0.870039
44.102390,-0.294828
44.107388,0.150809
44.112385,-0.013735
44.117382,-0.260064
44.122379,-1.200572
44.127377,0.129813
44.132374,-0.274344
44.137371,-0.238948
44.142368,0.133340
44.147366,-0.127787
44.152363,-0.482063
44.157360,-0.090296
44.162357,-0.368084
44.167355,0.072353
44.172352,0.207459
44.177349,0.276586
44.182346,-0.227580
44.187344,0.298998
44.192341,0.126872
44.197338,-1.237399
44.202335,0.412338
44.207333,-0.246922
44.212330,-0.377979
44.217327,0.090311
44.222324,0.052338
44.227322,-0.859877
44.232319,-0.180013
44.237316,-1.056791
44.242313,0.504782
44.247311,0.408240
44.252308,0.220401
44.257305,-0.022406
44.262302,-0.045682
44.267300,0.848916
44.272297,0.822777
44.277294,1.090527
44.282291,0.910975
44.287289,-0.112327
44.292286,-0.594567
44.297283,-0.385887
44.302280,-0.260772
44.307278,-0.819666
44.312275,-0.271016
44.317272,-0.542673
44.322269,0.646101
44.327267,0.556185
44.332264,0.107859
44.337261,0.247809
44.342258,0.609926
44.347256,0.010455
44.352253,-0.391232
44.357250,-0.401142
44.362247,-0.344631
44.367245,1.190785
44.372242,0.169864
44.377239,-1.144590
44.382236,-0.671240
44.387234,-0.412588
44.392231,-0.080209
44.397228,0.072314
44.402225,1.479178
44.407223,-0.115662
44.412220,-0.789330
44.417217,0.772114
44.422215,-0.082460
44.427212,0.051866
44.432209,-0.648933
44.437206,0.247383
44.442204,0.866240
44.447201,1.004173
44.452198,0.472320
44.457195,0.026161
44.462193,-0.152147
44.467190,-0.279668
44.472187,-0.339114
44.477184,0.213011
44.482182,0.002527
44.487179,-0.387244
44.492176,-0.415893
44.497173,0.015064
44.502171,0.452835
44.507168,0.144487
44.512165,1.060725
44.517162,-0.216216
44.522160,0.423604
44.527157,-0.112357
44.532154,-0.652045
44.537151,0.474557
44.542149,0.143871
44.547146,-0.408347
44.552143,-0.984345
44.557140,0.325289
44.562138,-0.256943
44.567135,-0.530419
44.572132,-0.178514
44.577129,0.219634
44.582127,-0.051262
44.587124,-0.117995
44.592121,0.026254
44.597118,-0.174022
44.602116,0.360669
44.607113,-0.110973
44.612110,-0.391021
44.617107,0.573178
44.622105,1.062248
44.627102,0.053116
44.632099,-0.558794
44.637096,-0.881029
44.642094,-0.836700
44.647091,-0.052642
44.652088,0.191958
44.657085,0.036598
44.662083,0.124969
44.667080,-0.426682
44.672077,0.685326
44.677074,-0.253154
44.682072,0.684035
44.687069,-0.202085
44.692066,0.213053
44.697063,-0.278187
44.702061,-0.106852
44.707058,1.103025
44.712055,-0.044733
44.717052,-0.099442
44.722050,0.090094
44.727047,-0.046051
44.732044,0.101929
44.737041,-0.622768
44.742039,-0.692246
44.747036,0.207991
44.752033,-0.899569
44.757030,0.811487
44.762028,-0.079967
44.767025,-0.179802
44.772022,-0.306884
44.777020,0.479903
44.782017,1.133269
44.787014,0.521061
44.792011,-0.478260
44.797009,-0.414632
44.802006,-0.619173
44.807003,0.115380
44.812000,-0.475015
44.816998,-0.278630
44.821995,0.468381
44.826992,-0.245099
44.831989,0.210997
44.836987,0.287030
44.841984,0.988082
44.846981,0.270386
44.851978,0.660936
44.856976,0.108701
44.861973,-0.049362
44.866970,0.486691
44.871967,0.833781
44.876965,0.304308
44.881962,0.063855
44.886959,0.334878
44.891956,-0.496673
44.896954,-0.369704
44.901951,0.597450
44.906948,-0.468819
44.911945,-0.124569
44.916943,1.291820
44.921940,0.150986
44.926937,-0.261960
44.931934,0.080472
44.936932,0.259393
44.941929,0.161415
44.946926,-1.213266
44.951923,-0.802903
44.956921,-0.258807
44.961918,0.169288
44.966915,0.551927
44.971912,0.641965
44.976910,0.273441
44.981907,0.220544
44.986904,0.429747
44.991901,0.650223
44.996899,0.075240
45.001896,0.561881
45.006893,-0.338827
45.011890,-0.491392
45.016888,-0.318953
45.021885,-0.140064
45.026882,-0.635377
45.031879,-0.507924
45.036877,0.466342
45.041874,-0.549211
45.046871,-0.311965
45.051868,-0.124280
45.056866,-0.212482
45.061863,-1.336562
45.066860,-0.404562
45.071857,-0.676690
45.076855,-0.267177
45.081852,-0.318996
45.086849,-0.688172
45.091846,-1.364753
45.096844,-0.593239
45.101841,0.452418
45.106838,-0.657793
45.111835,-0.001593
45.116833,-0.059289
45.121830,-0.136933
45.126827,1.213509
45.131824,-0.450483
45.136822,0.173540
45.141819,0.094149
45.146816,-0.769890
45.151814,-1.160098
45.156811,0.541464
45.161808,-0.370282
45.166805,-0.405708
45.171803,-0.627620
45.176800,0.686019
45.181797,0.450184
45.186794,0.879662
45.191792,0.107156
45.196789,0.782188
45.201786,-0.187967
45.206783,0.465926
45.211781,0.518089
45.216778,0.364571
45.221775,-0.524939
45.226772,-0.789187
45.231770,0.373182
45.236767,0.216314
45.241764,-0.084029
45.246761,-0.049044
45.251759,-1.142997
45.256756,-0.009450
45.261753,0.304572
45.266750,0.342482
45.271748,-0.189128
45.276745,-0.732588
45.281742,-0.022603
45.286739,0.153130
45.291737,0.608428
45.296734,0.046956
45.301731,-0.453561
45.306728,0.207559
45.311726,0.334006
45.316723,-0.727449
45.321720,0.831691
45.326717,-0.086988
45.331715,0.260530
45.336712,0.201998
45.341709,0.342830
45.346706,-0.158264
45.351704,0.102524
45.356701,0.620567
45.361698,0.298007
45.366695,0.416412
45.371693,-0.197913
45.376690,0.244151
45.381687,-0.630267
45.386684,-1.298102
45.391682,0.154180
45.396679,-0.351446
45.401676,0.094044
45.406673,0.046345
45.411671,0.888008
45.416668,0.723242
45.421665,-0.094710
45.426662,0.206101
45.431660,0.086699
45.436657,-0.560262
45.441654,0.263667
45.446651,0.023899
45.451649,0.615894
45.456646,-0.329478
45.461643,0.475521
45.466640,0.486163
45.471638,0.188077
45.476635,0.082489
45.481632,0.748637
45.486629,0.003020
45.491627,1.607615
45.496624,-0.973468
45.501621,0.084078
45.506618,-0.706142
45.511616,0.076195
45.516613,0.718729
45.521610,0.403511
45.526608,-0.070651
45.531605,-0.834496
45.536602,0.694669
45.541599,-0.687605
45.546597,-0.417944
45.551594,0.110751
45.556591,0.454229
45.561588,0.556144
45.566586,0.488862
45.571583,-0.282494
45.576580,-0.565793
45.581577,-0.799423
45.586575,0.467498
45.591572,-0.552855
45.596569,0.327278
45.601566,0.480732
45.606564,0.383450
45.611561,-0.752559
45.616558,-0.557705
45.621555,1.001452
45.626553,-0.221998
45.631550,-0.118397
45.636547,0.175231
45.641544,0.369743
45.646542,-0.447123
45.651539,-0.326650
45.656536,-0.128553
45.661533,0.971670
45.666531,0.018549
45.671528,0.103592
45.676525,0.424370
45.681522,0.452551
45.686520,0.130550
45.691517,1.036049
45.696514,0.217785
45.701511,-0.019736
45.706509,0.492131
45.711506,0.028307
45.716503,0.336050
45.721500,-0.159024
45.726498,-0.402442
45.731495,0.385565
45.736492,0.866514
45.741489,0.809904
45.746487,-0.000227
45.751484,-0.691164
45.756481,-0.129035
45.761478,-0.668074
45.766476,0.407494
45.771473,-0.099411
45.776470,-0.279648
45.781467,0.692677
45.786465,0.471206
45.791462,-1.028955
45.796459,0.119604
45.801456,0.013812
45.806454,0.592894
45.811451,0.188214
45.816448,0.772723
45.821445,-0.243329
45.826443,-0.247606
45.831440,0.274715
45.836437,-0.532128
45.841434,-1.078028
45.846432,0.186929
45.851429,0.185001
45.856426,0.924262
45.861423,-0.239102
45.866421,0.375612
45.871418,-0.179617
45.876415,0.034313
45.881413,0.015065
45.886410,-0.151951
45.891407,-0.526841
45.896404,0.924681
45.901402,-0.006052
45.906399,-0.367744
45.911396,0.197470
45.916393,0.412704
45.921391,0.237449
45.926388,-0.407668
45.931385,0.851304
45.936382,-0.362855
45.941380,-0.921289
45.946377,-0.220308
45.951374,-0.568331
45.956371,-0.377116
45.961369,0.099230
45.966366,-0.242195
45.971363,0.342436
45.976360,-0.338204
45.981358,0.704688
45.986355,0.446698
45.991352,-0.669273
45.996349,-0.029444
46.001347,0.123711
46.006344,0.470372
46.011341,0.493404
46.016338,0.015275
46.021336,0.214144
46.026333,0.005120
46.031330,0.501971
46.036327,0.427862
46.041325,-0.472056
46.046322,0.823513
46.051319,-0.480407
46.056316,-1.052839
46.061314,-0.251819
46.066311,0.723828
46.071308,-0.349799
46.076305,-0.992126
46.081303,0.033606
46.086300,-0.870979
46.091297,0.566200
46.096294,0.128921
46.101292,-0.174193
46.106289,-0.076425
46.111286,-0.103778
46.116283,0.197319
46.121281,0.365319
46.126278,-0.841753
46.131275,0.014388
46.136272,0.061824
46.141270,0.544003
46.146267,-0.161070
46.151264,0.079852
46.156261,-0.051319
46.161259,-0.712992
46.166256,0.430750
46.171253,0.829326
46.176250,-0.286072
46.181248,0.244865
46.186245,-0.384760
46.191242,0.226372
46.196239,-0.647709
46.201237,-0.045155
46.206234,0.157393
46.211231,-0.687457
46.216228,-0.054552
46.221226,-0.195998
46.226223,0.046855
46.231220,0.636079
46.236217,-0.427384
46.241215,1.037473
46.246212,-0.492356
46.251209,-0.132624
46.256207,0.474262
46.261204,0.243908
46.266201,-0.960628
46.271198,-0.067732
46.276196,-0.403010
46.281193,0.430006
46.286190,0.632716
46.291187,-0.707705
46.296185,1.034088
46.301182,0.812372
46.306179,-0.452278
46.311176,0.340525
46.316174,-0.104774
46.321171,0.421014
46.326168,0.435656
46.331165,0.239881
46.336163,-0.577972
46.341160,-0.775760
46.346157,-0.143595
46.351154,0.504103
46.356152,0.004693
46.361149,0.726812
46.366146,0.418685
46.371143,-0.624549
46.376141,0.569685
46.381138,-0.776797
46.386135,-0.174631
46.391132,0.703387
46.396130,-0.363724
46.401127,0.164296
46.406124,0.497117
46.411121,0.498008
46.416119,0.486363
46.421116,0.250869
46.426113,-0.410073
46.431110,-0.385030
46.436108,-0.069926
46.441105,0.002881
46.446102,0.197382
46.451099,1.173917
46.456097,-0.137687
46.461094,0.529108
46.466091,0.100928
46.471088,-0.148610
46.476086,1.001346
46.481083,-0.567212
46.486080,-0.198242
46.491077,-0.302961
46.496075,-0.351644
46.501072,0.550465
46.506069,-0.607980
46.511066,-0.086370
46.516064,0.131263
46.521061,-0.383184
46.526058,0.193204
46.531055,0.033229
46.536053,0.142493
46.541050,0.514226
46.546047,-0.570347
46.551044,0.779210
46.556042,0.524289
46.561039,-0.415244
46.566036,-0.153733
46.571033,0.131073
46.576031,0.371354
46.581028,-0.201263
46.586025,-1.020687
46.591022,0.749686
46.596020,-1.054215
46.601017,0.091323
46.606014,0.447543
46.611012,-0.075752
46.616009,-0.215782
46.621006,-0.292177
46.626003,0.426671
46.631001,0.126582
46.635998,1.368402
46.640995,-0.841969
46.645992,-0.025475
46.650990,-0.105040
46.655987,0.052566
46.660984,0.528672
46.665981,0.802067
46.670979,-0.253854
46.675976,0.809471
46.680973,0.780553
46.685970,-0.293198
46.690968,0.508726
46.695965,-0.467595
46.700962,0.718048
46.705959,-0.641898
46.710957,0.120566
46.715954,-0.626703
46.720951,-0.154820
46.725948,0.521392
46.730946,-0.269377
46.735943,-0.574775
46.740940,-0.786612
46.745937,0.280425
46.750935,0.370081
46.755932,-0.042318
46.760929,-0.170681
46.765926,-0.004565
46.770924,0.567603
46.775921,0.135606
46.780918,0.139025
46.785915,0.845158
46.790913,0.335418
46.795910,-0.640416
46.800907,0.150522
46.805904,0.103774
46.810902,-0.496347
46.815899,1.105302
46.820896,0.191528
46.825893,-0.096491
46.830891,0.772300
46.835888,0.273396
46.840885,-0.830273
46.845882,0.070164
46.850880,-0.309653
46.855877,0.081250
46.860874,-0.304230
46.865871,0.453684
46.870869,0.605495
46.875866,-0.139152
46.880863,0.413911
46.885860,-0.175049
46.890858,-0.658667
46.895855,0.614642
46.900852,0.528324
46.905849,-0.409621
46.910847,0.501654
46.915844,-0.768846
46.920841,0.410808
46.925838,0.980233
46.930836,0.820409
46.935833,-0.044652
46.940830,0.170915
46.945827,-0.247867
46.950825,-0.737021
46.955822,-0.256052
46.960819,-0.321635
46.965816,-0.552903
46.970814,-0.052892
46.975811,-0.366523
46.980808,-0.365946
46.985806,0.449403
46.990803,-0.423557
46.995800,0.185463
47.000797,0.838330
47.005795,0.070425
47.010792,0.039484
47.015789,-0.249197
47.020786,-0.417519
47.025784,-0.458915
47.030781,-0.029245
47.035778,-0.317739
47.040775,-0.145366
47.045773,-0.274682
47.050770,0.480558
47.055767,-0.377562
47.060764,-0.542448
47.065762,-0.319769
47.070759,-0.311584
47.075756,0.404840
47.080753,0.077664
47.085751,-0.326217
47.090748,-0.394877
47.095745,0.500018
47.100742,-0.149367
47.105740,0.000545
47.110737,-0.456921
47.115734,0.438009
47.120731,-0.267890
47.125729,-0.236020
47.130726,-0.382914
47.135723,0.812970
47.140720,-0.662460
47.145718,-0.163859
47.150715,0.084361
47.155712,0.066755
47.160709,0.269669
47.165707,0.552662
47.170704,-0.172757
47.175701,-0.177153
47.180698,0.937057
47.185696,0.306268
47.190693,0.020491
47.195690,-0.397900
47.200687,0.213631
47.205685,-0.014408
47.210682,-0.076994
47.215679,-0.729250
47.220676,0.041902
47.225674,0.460379
47.230671,-0.442221
47.235668,-0.739492
47.240665,-0.247614
47.245663,0.234707
47.250660,-0.438438
47.255657,-0.608732
47.260654,-0.775484
47.265652,0.298117
47.270649,0.716676
47.275646,0.084618
47.280643,-0.410668
47.285641,0.410785
47.290638,0.636230
47.295635,1.026473
47.300632,-0.989811
47.305630,-0.938148
47.310627,-0.233349
47.315624,-0.102934
47.320621,0.772155
47.325619,-0.317000
47.330616,0.031440
47.335613,-0.210620
47.340611,-0.055501
47.345608,-0.417973
47.350605,0.531993
47.355602,0.051909
47.360600,-0.055141
47.365597,1.368211
47.370594,-0.727233
47.375591,-0.916826
47.380589,0.544299
47.385586,-0.192091
47.390583,0.409269
47.395580,-0.096374
47.400578,0.592441
47.405575,-0.317755
47.410572,0.179717
47.415569,0.285126
47.420567,-0.452624
47.425564,0.243116
47.430561,0.213005
47.435558,0.305530
47.440556,-0.134715
47.445553,0.320368
47.450550,-0.954550
47.455547,0.590616
47.460545,-0.193438
47.465542,0.614209
47.470539,-0.154577
47.475536,-0.042324
47.480534,0.285366
47.485531,-0.245745
47.490528,-1.132717
47.495525,0.084941
47.500523,-0.744648
47.505520,0.294259
47.510517,0.946224
47.515514,0.473013
47.520512,-0.063594
47.525509,-0.140304
47.530506,-0.264500
47.535503,-0.624905
47.540501,0.799571
47.545498,0.069429
47.550495,-0.666041
47.555492,0.586564
47.560490,0.097738
47.565487,0.596671
47.570484,-0.726921
47.575481,0.362754
47.580479,0.506984
47.585476,0.433304
47.590473,-0.511334
47.595470,-0.063374
47.600468,0.114361
47.605465,-0.277746
47.610462,0.051455
47.615459,0.352132
47.620457,0.653352
47.625454,-0.481366
47.630451,-0.519643
47.635448,-0.099738
47.640446,-0.016717
47.645443,0.874349
47.650440,-0.106461
47.655437,-0.032872
47.660435,0.825973
47.665432,0.526377
47.670429,0.654898
47.675426,-0.370789
47.680424,-0.438318
47.685421,0.130658
47.690418,-0.281207
47.695415,0.040135
47.700413,-0.477824
47.705410,0.362004
47.710407,-0.173678
47.715405,-0.160344
47.720402,0.104069
47.725399,-0.608889
47.730396,-0.323757
47.735394,-0.236066
47.740391,0.967301
47.745388,-0.227218
47.750385,-0.492879
47.755383,-0.458678
47.760380,0.340016
47.765377,0.445651
47.770374,0.461813
47.775372,-0.046841
47.780369,-0.100838
47.785366,0.119504
47.790363,-1.158377
47.795361,-0.046184
47.800358,-0.067084
47.805355,-1.118429
47.810352,0.020468
47.815350,-0.137582
47.820347,-0.423912
47.825344,-0.309255
47.830341,-0.439683
47.835339,-0.685834
47.840336,0.080698
47.845333,-0.235904
47.850330,0.568905
47.855328,-0.663945
47.860325,0.554014
47.865322,-0.008358
47.870319,-0.027391
47.875317,0.392587
47.880314,-0.955592
47.885311,-0.367781
47.890308,0.196647
47.895306,0.196173
47.900303,-0.727647
47.905300,-0.037137
47.910297,-0.393434
47.915295,-0.304667
47.920292,0.304754
47.925289,-0.398317
47.930286,0.771844
47.935284,-0.436309
47.940281,0.570323
47.945278,-0.359056
47.950275,-0.394353
47.955273,-0.140742
47.960270,0.377070
47.965267,0.259480
47.970264,-0.437509
47.975262,-0.324551
47.980259,0.248144
47.985256,0.345357
47.990253,-0.379655
47.995251,0.976089
48.000248,0.405350
48.005245,-0.552642
48.010242,-0.411978
48.015240,0.581775
48.020237,-0.498282
48.025234,0.544855
48.030231,0.091215
48.035229,-0.079172
48.040226,-0.280537
48.045223,-0.678553
48.050220,0.162700
48.055218,0.360246
48.060215,0.535695
48.065212,0.923488
48.070210,-0.370012
48.075207,-0.426899
48.080204,-0.073171
48.085201,-0.081727
48.090199,0.215200
48.095196,-0.331611
48.100193,-0.039999
48.105190,-0.376373
48.110188,-0.108971
48.115185,-0.175756
48.120182,0.417556
48.125179,0.157237
48.130177,-0.062360
48.135174,0.303147
48.140171,-1.022534
48.145168,-0.745386
48.150166,0.394253
48.155163,-0.283082
48.160160,0.227895
48.165157,0.618212
48.170155,0.424435
48.175152,-0.144646
48.180149,0.238739
48.185146,-0.142377
48.190144,0.426386
48.195141,0.000829
48.200138,0.166496
48.205135,0.152390
48.210133,0.119051
48.215130,-0.215978
48.220127,0.339713
48.225124,0.385337
48.230122,-0.239830
48.235119,-0.474547
48.240116,0.607009
48.245113,-0.072619
48.250111,0.664113
48.255108,-0.188095
48.260105,-0.457742
48.265102,0.264886
48.270100,-0.256453
48.275097,0.497318
48.280094,0.330907
48.285091,-0.197822
48.290089,0.026702
48.295086,0.143277
48.300083,0.249805
48.305080,-0.090743
48.310078,0.759087
48.315075,0.133969
48.320072,-0.092314
48.325069,0.177792
48.330067,0.305712
48.335064,-0.548073
48.340061,0.268894
48.345058,-0.242442
48.350056,0.549776
48.355053,-0.325832
48.360050,-0.936294
48.365047,0.093538
48.370045,-0.742804
48.375042,-0.824192
48.380039,-0.391154
48.385036,0.177479
48.390034,-0.415350
48.395031,0.459790
48.400028,-0.397584
48.405025,-0.451347
48.410023,0.379684
48.415020,0.539261
48.420017,0.953247
48.425014,0.588704
48.430012,0.177621
48.435009,0.299505
48.440006,-0.314708
48.445004,-0.620361
48.450001,0.421624
48.454998,0.192035
48.459995,-0.088384
48.464993,-0.875298
48.469990,-0.889687
48.474987,-0.156979
48.479984,0.754591
48.484982,0.846514
48.489979,0.809142
48.494976,0.246948
48.499973,-0.539926
48.504971,0.905682
48.509968,-0.061344
48.514965,-0.307758
48.519962,-0.435361
48.524960,-0.475386
48.529957,0.229058
48.534954,0.548188
48.539951,0.528067
48.544949,-0.421192
48.549946,1.095428
48.554943,0.032080
48.559940,0.427314
48.564938,-0.665928
48.569935,0.288224
48.574932,-0.889148
48.579929,0.066392
48.584927,0.296859
48.589924,0.387182
48.594921,-0.387932
48.599918,1.034507
48.604916,0.855818
48.609913,-0.063321
48.614910,0.109251
48.619907,-0.252219
48.624905,0.062137
48.629902,-0.324359
48.634899,-0.404624
48.639896,-0.431467
48.644894,0.555405
48.649891,-0.281266
48.654888,0.045974
48.659885,0.644265
48.664883,0.180751
48.669880,0.879566
48.674877,0.905655
48.679874,-0.474250
48.684872,-0.638282
48.689869,0.218836
48.694866,0.108352
48.699863,0.155908
48.704861,0.239486
48.709858,0.041215
48.714855,0.153285
48.719852,-0.325945
48.724850,-0.840200
48.729847,-0.351870
48.734844,-0.069058
48.739841,-0.002498
48.744839,0.521064
48.749836,-0.251742
48.754833,0.111891
48.759830,-0.038701
48.764828,0.348990
48.769825,-0.076379
48.774822,0.728958
48.779819,0.663297
48.784817,-0.969487
48.789814,0.747118
48.794811,0.066569
48.799809,0.094112
48.804806,-0.002917
48.809803,-0.525488
48.814800,0.014891
48.819798,0.623868
48.824795,-0.134471
48.829792,-0.030090
48.834789,0.566205
48.839787,-0.816253
48.844784,0.056804
48.849781,0.104139
48.854778,-0.932389
48.859776,-0.129078
48.864773,-0.211334
48.869770,1.013032
48.874767,-0.161589
48.879765,-0.873563
48.884762,0.484063
48.889759,-0.394475
48.894756,0.206062
48.899754,0.363386
48.904751,-0.278156
48.909748,-0.114779
48.914745,-0.882445
48.919743,-0.275875
48.924740,-0.219036
48.929737,-0.109783
48.934734,-0.310442
48.939732,0.490021
48.944729,-0.193027
48.949726,0.434192
48.954723,0.702229
48.959721,-0.361741
48.964718,-0.346735
48.969715,0.079456
48.974712,-0.121793
48.979710,0.393578
48.984707,-0.127060
48.989704,-0.004742
48.994701,-0.164333
48.999699,0.642540
49.004696,-0.281042
49.009693,-0.298409
49.014690,0.214095
49.019688,-0.675966
49.024685,-0.483309
49.029682,0.116482
49.034679,-0.437211
49.039677,-0.479482
49.044674,0.251518
49.049671,-0.326670
49.054668,-0.823183
49.059666,0.202976
49.064663,-0.468802
49.069660,-0.531858
49.074657,0.419017
49.079655,-0.426294
49.084652,0.057004
49.089649,-0.058401
49.094646,0.333626
49.099644,-0.202909
49.104641,-0.354205
49.109638,0.684480
49.114635,0.280445
49.119633,-0.187782
49.124630,0.179619
49.129627,-0.809360
49.134624,-0.328383
49.139622,0.185639
49.144619,0.132867
49.149616,-0.679144
49.154613,0.287570
49.159611,0.405836
49.164608,-0.408333
49.169605,-1.057382
49.174603,-0.384993
49.179600,0.218804
49.184597,-0.267978
49.189594,-0.004544
49.194592,-0.161162
49.199589,-0.188189
49.204586,0.739335
49.209583,-0.161453
49.214581,-0.997174
49.219578,0.151791
49.224575,-0.307464
49.229572,0.162429
49.234570,0.202763
49.239567,-0.459033
49.244564,0.652568
49.249561,1.387919
49.254559,0.108747
49.259556,-0.235918
49.264553,-1.019319
49.269550,0.523083
49.274548,-0.802314
49.279545,0.019774
49.284542,0.646652
49.289539,0.595832
49.294537,0.116133
49.299534,0.750024
49.304531,0.139842
49.309528,-0.116283
49.314526,0.573317
49.319523,0.284977
49.324520,1.245625
49.329517,-0.131623
49.334515,-0.168153
49.339512,0.360895
49.344509,0.247908
49.349506,-0.295508
49.354504,0.137740
49.359501,-0.145609
49.364498,0.340237
49.369495,0.248531
49.374493,0.459501
49.379490,-0.130638
49.384487,0.359396
49.389484,0.630906
49.394482,-0.268010
49.399479,-0.692115
49.404476,-0.462239
49.409473,0.694626
49.414471,0.465009
49.419468,0.346171
49.424465,0.488428
49.429462,-0.783094
49.434460,0.740564
49.439457,-0.496390
49.444454,0.152611
49.449451,0.024618
49.454449,0.106532
49.459446,-0.032263
49.464443,-0.261991
49.469440,0.506181
49.474438,0.454308
49.479435,-0.228623
49.484432,0.434576
49.489429,0.128330
49.494427,-0.739370
49.499424,-0.564783
49.504421,-0.391498
49.509418,-0.301986
49.514416,0.376916
49.519413,-0.046814
49.524410,-1.404710
49.529408,-0.312459
49.534405,0.140639
49.539402,-0.858330
49.544399,-0.089745
49.549397,0.151870
49.554394,-0.169146
49.559391,-0.732778
49.564388,0.135506
49.569386,0.642816
49.574383,-0.791612
49.579380,-0.885837
49.584377,0.596309
49.589375,0.682964
49.594372,0.095100
49.599369,-0.437423
49.604366,-0.008014
49.609364,0.478368
49.614361,0.388194
49.619358,0.749325
49.624355,-0.666552
49.629353,0.606279
49.634350,-1.018900
49.639347,0.501087
49.644344,-0.533970
49.649342,0.218787
49.654339,-0.380662
49.659336,0.479080
49.664333,-0.370993
49.669331,-0.236320
49.674328,0.090775
49.679325,0.053840
49.684322,0.495033
49.689320,0.572787
49.694317,0.056230
49.699314,-0.699049
49.704311,0.235896
49.709309,0.407400
49.714306,0.137348
49.719303,0.400405
49.724300,-0.715307
49.729298,-0.280699
49.734295,0.181364
49.739292,1.250238
49.744289,0.023288
49.749287,0.001493
49.754284,-0.118149
49.759281,-1.200992
