time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
10.340549,-0.390197,-0.250802,-0.227814
10.345551,nan,-0.244315,-0.222031
10.350553,-0.233951,-0.241903,-0.216334
10.355555,nan,-0.236840,-0.210713
10.360557,-0.181369,-0.231974,-0.205166
10.365559,nan,-0.225344,-0.199706
10.370561,-0.279677,-0.226031,-0.194339
10.375563,nan,-0.220624,-0.189070
10.380565,-0.225192,-0.219971,-0.183894
10.385567,nan,-0.214726,-0.178802
10.390569,-0.149100,-0.204745,-0.173783
10.395571,nan,-0.202087,-0.168848
10.400573,-0.104086,-0.190990,-0.164012
10.405575,nan,-0.183861,-0.159291
10.410577,-0.258983,-0.186827,-0.154674
10.415579,nan,-0.180981,-0.150162
10.420581,-0.163656,-0.176621,-0.145763
10.425583,nan,-0.174470,-0.141495
10.430585,-0.103385,-0.165101,-0.137349
10.435587,nan,-0.162383,-0.133318
10.440589,0.042963,-0.145039,-0.129395
10.445591,nan,-0.139007,-0.125571
10.450593,-0.193929,-0.140653,-0.121845
10.455595,nan,-0.141565,-0.118209
10.460597,-0.106598,-0.136770,-0.114642
10.465599,nan,-0.132022,-0.111139
10.470601,0.005053,-0.121200,-0.107716
10.475603,nan,-0.118383,-0.104381
10.480605,-0.164371,-0.120343,-0.101139
10.485607,nan,-0.117543,-0.097988
10.490609,-0.080286,-0.111215,-0.094932
10.495611,nan,-0.109647,-0.091967
10.500613,0.030937,-0.098790,-0.089091
10.505615,nan,-0.099188,-0.086300
10.510617,0.030862,-0.087448,-0.083588
10.515619,nan,-0.085705,-0.080948
10.520621,-0.157094,-0.090194,-0.078371
10.525623,nan,-0.082831,-0.075863
10.530625,0.005417,-0.075361,-0.073427
10.535627,nan,-0.070084,-0.071059
10.540629,-0.000531,-0.062201,-0.068725
10.545631,nan,-0.061631,-0.066397
10.550633,-0.075981,-0.059587,-0.064048
10.555635,nan,-0.054057,-0.061665
10.560637,-0.006248,-0.047974,-0.059248
10.565639,nan,-0.049334,-0.056804
10.570642,-0.203271,-0.059239,-0.054336
10.575644,nan,-0.054450,-0.051850
10.580646,0.022519,-0.046505,-0.049359
10.585648,nan,-0.041771,-0.046883
10.590650,0.267331,-0.015172,-0.044432
10.595652,nan,-0.011456,-0.042015
10.600654,-0.009304,-0.010461,-0.039637
10.605656,nan,-0.006060,-0.037301
10.610658,-0.152041,-0.016212,-0.035019
10.615660,nan,-0.012927,-0.032806
10.620662,-0.197470,-0.023246,-0.030674
10.625664,nan,-0.019801,-0.028634
10.630666,-0.059329,-0.021920,-0.026689
10.635668,nan,-0.018402,-0.024843
10.640670,-0.091048,-0.020857,-0.023091
10.645672,nan,-0.017845,-0.021430
10.650674,0.005256,-0.013534,-0.019854
10.655676,nan,-0.010040,-0.018360
10.660678,0.096591,0.000530,-0.016942
10.665680,nan,0.001577,-0.015601
10.670682,-0.221303,-0.014229,-0.014335
10.675684,nan,-0.008514,-0.013140
10.680686,-0.180012,-0.019218,-0.012006
10.685688,nan,-0.014427,-0.010929
10.690690,0.115480,-0.004496,-0.009901
10.695692,nan,-0.003987,-0.008923
10.700694,0.052657,0.000900,-0.007992
10.705696,nan,0.003103,-0.007104
10.710698,0.032867,0.005905,-0.006256
10.715700,nan,0.010386,-0.005450
10.720702,0.115425,0.019706,-0.004687
10.725704,nan,0.020868,-0.003970
10.730706,0.034680,0.024484,-0.003296
10.735708,nan,0.024475,-0.002663
10.740710,-0.050999,0.019771,-0.002072
10.745712,nan,0.022105,-0.001521
10.750714,-0.150397,0.010071,-0.001007
10.755716,nan,0.011511,-0.000527
10.760718,0.006985,0.011435,-0.000076
10.765720,nan,0.012197,0.000347
10.770722,0.085872,0.016033,0.000746
10.775724,nan,0.016073,0.001124
10.780726,0.089651,0.023144,0.001482
10.785728,nan,0.026968,0.001818
10.790730,0.145628,0.037348,0.002132
10.795732,nan,0.037448,0.002426
10.800735,0.027268,0.036943,0.002699
10.805737,nan,0.038479,0.002954
10.810739,0.014042,0.036463,0.003192
10.815741,nan,0.037119,0.003415
10.820743,0.013123,0.037203,0.003622
10.825745,nan,0.039819,0.003810
10.830747,-0.062539,0.035492,0.003980
10.835749,nan,0.034605,0.004134
10.840751,-0.090552,0.025254,0.004270
10.845753,nan,0.027353,0.004387
10.850755,0.093128,0.032215,0.004486
10.855757,nan,0.032828,0.004569
10.860759,-0.011779,0.030234,0.004637
10.865761,nan,0.032392,0.004695
10.870763,0.039515,0.033108,0.004745
10.875765,nan,0.031403,0.004788
10.880767,0.039243,0.030660,0.004827
10.885769,nan,0.033138,0.004859
10.890771,-0.024780,0.029584,0.004882
10.895773,nan,0.031296,0.004897
10.900775,0.135809,0.039422,0.004901
10.905777,nan,0.040728,0.004895
10.910779,0.192055,0.053209,0.004880
10.915781,nan,0.052022,0.004858
10.920783,0.044518,0.051377,0.004832
10.925785,nan,0.052882,0.004802
10.930787,-0.094067,0.041181,0.004770
10.935789,nan,0.041719,0.004735
10.940791,0.114134,0.046318,0.004694
10.945793,nan,0.048020,0.004649
10.950795,0.175193,0.057901,0.004599
10.955797,nan,0.058253,0.004543
10.960799,0.048934,0.060051,0.004480
10.965801,nan,0.055197,0.004410
10.970803,-0.021971,0.050201,0.004334
10.975805,nan,0.052903,0.004250
10.980807,0.053239,0.052685,0.004160
10.985809,nan,0.052805,0.004064
10.990811,-0.082208,0.042592,0.003972
10.995813,nan,0.040977,0.003888
11.000815,0.049980,0.042771,0.003810
11.005817,nan,0.042923,0.003741
11.010819,-0.019641,0.039996,0.003686
11.015821,nan,0.038344,0.003644
11.020823,-0.029633,0.033035,0.003614
11.025826,nan,0.034555,0.003602
11.030828,0.224458,0.049524,0.003614
11.035830,nan,0.051509,0.003655
11.040832,0.110926,0.057906,0.003732
11.045834,nan,0.058794,0.003853
11.050836,0.126820,0.065726,0.004027
11.055838,nan,0.065886,0.004253
11.060840,0.064080,0.066553,0.004539
11.065842,nan,0.065168,0.004893
11.070844,0.077776,0.065321,0.005317
11.075846,nan,0.066883,0.005814
11.080848,-0.005628,0.063451,0.006389
11.085850,nan,0.063370,0.007043
11.090852,-0.029190,0.056210,0.007780
11.095854,nan,0.059722,0.008600
11.100856,0.125353,0.068116,0.009504
11.105858,nan,0.070119,0.010492
11.110860,0.019187,0.068093,0.011568
11.115862,nan,0.070973,0.012736
11.120864,-0.178320,0.051782,0.013995
11.125866,nan,0.055163,0.015349
11.130868,0.106954,0.060274,0.016797
11.135870,nan,0.064122,0.018342
11.140872,-0.014960,0.058181,0.019989
11.145874,nan,0.062191,0.021739
11.150876,0.068777,0.063065,0.023601
11.155878,nan,0.068021,0.025584
11.160880,0.169856,0.079147,0.027696
11.165882,nan,0.081299,0.029943
11.170884,0.125226,0.088605,0.032328
11.175886,nan,0.093728,0.034855
11.180888,0.018815,0.092230,0.037528
11.185890,nan,0.099077,0.040354
11.190892,0.251296,0.113351,0.043337
11.195894,nan,0.116745,0.046477
11.200896,0.055300,0.116310,0.049784
11.205898,nan,0.123151,0.053269
11.210900,0.015808,0.119192,0.056941
11.215902,nan,0.130012,0.060803
11.220904,0.089959,0.130878,0.064848
11.225906,nan,0.135631,0.069071
11.230908,-0.083550,0.123329,0.073460
11.235910,nan,0.133265,0.078014
11.240912,0.113470,0.138761,0.082725
11.245914,nan,0.146497,0.087580
11.250916,0.109946,0.146389,0.092575
11.255919,nan,0.156375,0.097707
11.260921,-0.023329,0.146797,0.102973
11.265923,nan,0.158636,0.108376
11.270925,-0.016585,0.151284,0.113910
11.275927,nan,0.157615,0.119572
11.280929,0.110098,0.158192,0.125358
11.285931,nan,0.164721,0.131259
11.290933,0.344583,0.182206,0.137272
11.295935,nan,0.188859,0.143395
11.300937,0.150294,0.191315,0.149623
11.305939,nan,0.202029,0.155942
11.310941,0.217082,0.207099,0.162335
11.315943,nan,0.215532,0.168793
11.320945,0.148613,0.216965,0.175325
11.325947,nan,0.228701,0.181921
11.330949,0.144111,0.228404,0.188568
11.335951,nan,0.237145,0.195255
11.340953,0.187150,0.239997,0.201980
11.345955,nan,0.250596,0.208737
11.350957,0.204852,0.256596,0.215529
11.355959,nan,0.265997,0.222357
11.360961,0.190513,0.269820,0.229210
11.365963,nan,0.282590,0.236085
11.370965,0.294069,0.291642,0.242973
11.375967,nan,0.303776,0.249884
11.380969,0.317062,0.310538,0.256819
11.385971,nan,0.318458,0.263762
11.390973,0.240384,0.320456,0.270707
11.395975,nan,0.332264,0.277644
11.400977,0.422751,0.343862,0.284576
11.405979,nan,0.348190,0.291517
11.410981,0.429115,0.360659,0.298456
11.415983,nan,0.370714,0.305390
11.420985,0.093591,0.355931,0.312330
11.425987,nan,0.362741,0.319283
11.430989,0.166575,0.353914,0.326233
11.435991,nan,0.361219,0.333141
11.440993,0.163353,0.354805,0.339968
11.445995,nan,0.361034,0.346692
11.450997,0.383596,0.368813,0.353273
11.455999,nan,0.375534,0.359677
11.461001,0.191291,0.365147,0.365881
11.466003,nan,0.371046,0.371857
11.471005,0.318568,0.374124,0.377571
11.476007,nan,0.374624,0.383007
11.481009,0.399898,0.380660,0.388174
11.486012,nan,0.385850,0.393075
11.491014,0.434041,0.389737,0.397726
11.496016,nan,0.391646,0.402158
11.501018,0.277133,0.385290,0.406373
11.506020,nan,0.386861,0.410400
11.511022,0.374593,0.387017,0.414301
11.516024,nan,0.388322,0.418112
11.521026,0.269079,0.378480,0.421847
11.526028,nan,0.383980,0.425543
11.531030,0.465325,0.390896,0.429252
11.536032,nan,0.391230,0.433003
11.541034,0.511379,0.404601,0.436827
11.546036,nan,0.405837,0.440751
11.551038,0.486284,0.417004,0.444791
11.556040,nan,0.422614,0.448905
11.561042,0.319165,0.417952,0.453080
11.566044,nan,0.417972,0.457304
11.571046,0.601503,0.433537,0.461562
11.576048,nan,0.438537,0.465860
11.581050,0.514924,0.446172,0.470203
11.586052,nan,0.451139,0.474591
11.591054,0.360603,0.447661,0.479032
11.596056,nan,0.450630,0.483535
11.601058,0.443716,0.451654,0.488097
11.606060,nan,0.457798,0.492718
11.611062,0.435807,0.458160,0.497409
11.616064,nan,0.463082,0.502158
11.621066,0.392510,0.461041,0.506975
11.626068,nan,0.468837,0.511876
11.631070,0.487903,0.474655,0.516856
11.636072,nan,0.475971,0.521924
11.641074,0.606968,0.487490,0.527074
11.646076,nan,0.492079,0.532300
11.651078,0.434336,0.488821,0.537588
11.656080,nan,0.493078,0.542943
11.661082,0.387999,0.485653,0.548366
11.666084,nan,0.491419,0.553838
11.671086,0.594159,0.501806,0.559352
11.676088,nan,0.507749,0.564913
11.681090,0.778616,0.530489,0.570521
11.686092,nan,0.534459,0.576178
11.691094,0.666585,0.553112,0.581904
11.696096,nan,0.557988,0.587696
11.701098,0.556117,0.558437,0.593543
11.706100,nan,0.562489,0.599446
11.711102,0.561461,0.566942,0.605422
11.716105,nan,0.572133,0.611473
11.721107,0.620480,0.578729,0.617595
11.726109,nan,0.587277,0.623776
11.731111,0.620939,0.593743,0.630018
11.736113,nan,0.597147,0.636330
11.741115,0.680329,0.610389,0.642701
11.746117,nan,0.621310,0.649140
11.751119,0.529816,0.616295,0.655658
11.756121,nan,0.620693,0.662255
11.761123,0.668376,0.627386,0.668930
11.766125,nan,0.634095,0.675687
11.771127,0.511435,0.631101,0.682510
11.776129,nan,0.638948,0.689399
11.781131,0.615376,0.644261,0.696355
11.786133,nan,0.651668,0.703361
11.791135,0.635764,0.655713,0.710395
11.796137,nan,0.662081,0.717451
11.801139,0.643323,0.663373,0.724527
11.806141,nan,0.669014,0.731633
11.811143,0.815604,0.686260,0.738766
11.816145,nan,0.693139,0.745921
11.821147,0.768018,0.704417,0.753104
11.826149,nan,0.710415,0.760313
11.831151,0.710629,0.714799,0.767560
11.836153,nan,0.722663,0.774854
11.841155,0.605959,0.718919,0.782195
11.846157,nan,0.725842,0.789567
11.851159,0.848740,0.741771,0.796957
11.856161,nan,0.750687,0.804365
11.861163,0.843391,0.761843,0.811795
11.866165,nan,0.769463,0.819257
11.871167,0.980277,0.790310,0.826755
11.876169,nan,0.799989,0.834289
11.881171,0.659317,0.795897,0.841847
11.886173,nan,0.804796,0.849439
11.891175,0.785732,0.808538,0.857058
11.896177,nan,0.819277,0.864690
11.901179,0.816863,0.824126,0.872332
11.906181,nan,0.834093,0.879991
11.911183,0.798989,0.836916,0.887660
11.916185,nan,0.843544,0.895345
11.921187,0.820047,0.846217,0.903061
11.926189,nan,0.855633,0.910805
11.931191,0.970601,0.869530,0.918577
11.936193,nan,0.875194,0.926377
11.941195,1.000983,0.890305,0.934204
11.946198,nan,0.899216,0.942054
11.951200,1.021289,0.912368,0.949917
11.956202,nan,0.921838,0.957782
11.961204,0.991513,0.933651,0.965647
11.966206,nan,0.941759,0.973521
11.971208,1.034232,0.953338,0.981408
11.976210,nan,0.962690,0.989308
11.981212,1.078836,0.979300,0.997215
11.986214,nan,0.987137,1.005125
11.991216,0.985948,0.991600,1.013033
11.996218,nan,0.999912,1.020949
12.001220,1.249451,1.025477,1.028874
12.006222,nan,1.035432,1.036799
12.011224,0.857651,1.028786,1.044700
12.016226,nan,1.036217,1.052540
12.021228,1.241045,1.057737,1.060272
12.026230,nan,1.065330,1.067836
12.031232,1.014961,1.065593,1.075172
12.036234,nan,1.071094,1.082211
12.041236,1.094424,1.076315,1.088880
12.046238,nan,1.080900,1.095111
12.051240,0.988387,1.077392,1.100841
12.056242,nan,1.079898,1.106008
12.061244,1.096230,1.081379,1.110562
12.066246,nan,1.080605,1.114463
12.071248,0.982209,1.073503,1.117681
12.076250,nan,1.072819,1.120200
12.081252,1.056166,1.070689,1.122039
12.086254,nan,1.064600,1.123235
12.091256,1.161130,1.070720,1.123874
12.096258,nan,1.067159,1.124088
12.101260,1.176414,1.074430,1.124022
12.106262,nan,1.069593,1.123837
12.111264,1.102755,1.069394,1.123699
12.116266,nan,1.064771,1.123744
12.121268,1.003238,1.056793,1.124100
12.126270,nan,1.055307,1.124864
12.131272,1.073093,1.055146,1.126089
12.136274,nan,1.052061,1.127784
12.141276,1.054624,1.052330,1.129896
12.146278,nan,1.054499,1.132382
12.151280,1.101057,1.057494,1.135196
12.156282,nan,1.059043,1.138296
12.161284,1.342173,1.082311,1.141631
12.166286,nan,1.084277,1.145167
12.171288,0.973716,1.075358,1.148880
12.176291,nan,1.077459,1.152729
12.181293,1.272050,1.093234,1.156709
12.186295,nan,1.094639,1.160847
12.191297,1.072006,1.095098,1.165150
12.196299,nan,1.096610,1.169592
12.201301,1.175163,1.104892,1.174170
12.206303,nan,1.107567,1.178867
12.211305,1.196952,1.117944,1.183686
12.216307,nan,1.121856,1.188639
12.221309,1.188271,1.132347,1.193733
12.226311,nan,1.136038,1.198981
12.231313,1.345315,1.157061,1.204388
12.236315,nan,1.164521,1.209945
12.241317,1.249787,1.176272,1.215646
12.246319,nan,1.186105,1.221479
12.251321,1.129636,1.184584,1.227429
12.256323,nan,1.194374,1.233476
12.261325,1.270567,1.206398,1.239595
12.266327,nan,1.207844,1.245749
12.271329,1.235640,1.215052,1.251941
12.276331,nan,1.219798,1.258178
12.281333,1.316140,1.231248,1.264479
12.286335,nan,1.232865,1.270851
12.291337,1.221405,1.233516,1.277275
12.296339,nan,1.239277,1.283744
12.301341,1.151557,1.235436,1.290248
12.306343,nan,1.243006,1.296751
12.311345,1.390189,1.260403,1.303228
12.316347,nan,1.269756,1.309673
12.321349,1.294525,1.276150,1.316074
12.326351,nan,1.282162,1.322404
12.331353,1.337397,1.291511,1.328632
12.336355,nan,1.301158,1.334730
12.341357,1.164598,1.294947,1.340704
12.346359,nan,1.296427,1.346563
12.351361,1.443275,1.312082,1.352309
12.356363,nan,1.313758,1.357954
12.361365,1.416321,1.324381,1.363500
12.366367,nan,1.327031,1.368941
12.371369,1.494316,1.343084,1.374280
12.376371,nan,1.348903,1.379503
12.381373,1.360924,1.353348,1.384622
12.386375,nan,1.359633,1.389653
12.391377,1.395471,1.366909,1.394596
12.396379,nan,1.376009,1.399453
12.401381,1.466758,1.386197,1.404222
12.406384,nan,1.394480,1.408902
12.411386,1.391398,1.400355,1.413490
12.416388,nan,1.401779,1.417974
12.421390,1.412313,1.404088,1.422350
12.426392,nan,1.412906,1.426619
12.431394,1.477448,1.420575,1.430782
12.436396,nan,1.426406,1.434841
12.441398,1.400719,1.425188,1.438804
12.446400,nan,1.430273,1.442686
12.451402,1.557105,1.443676,1.446485
12.456404,nan,1.446677,1.450193
12.461406,1.697328,1.468776,1.453814
12.466408,nan,1.469688,1.457351
12.471410,1.586872,1.481866,1.460806
12.476412,nan,1.488533,1.464180
12.481414,1.592651,1.500663,1.467472
12.486416,nan,1.509436,1.470684
12.491418,1.297380,1.496142,1.473810
12.496420,nan,1.499434,1.476845
12.501422,1.473537,1.499376,1.479791
12.506424,nan,1.501153,1.482642
12.511426,1.521268,1.504222,1.485392
12.516428,nan,1.511460,1.488046
12.521430,1.561583,1.516094,1.490610
12.526432,nan,1.520388,1.493086
12.531434,1.441790,1.515444,1.495481
12.536436,nan,1.520823,1.497812
12.541438,1.650834,1.534016,1.500106
12.546440,nan,1.538647,1.502385
12.551442,1.513862,1.539826,1.504673
12.556444,nan,1.543699,1.506992
12.561446,1.534129,1.544694,1.509351
12.566448,nan,1.546373,1.511747
12.571450,1.525839,1.548456,1.514174
12.576452,nan,1.557636,1.516617
12.581454,1.588205,1.562645,1.519064
12.586456,nan,1.572095,1.521503
12.591458,1.431704,1.567282,1.523924
12.596460,nan,1.572711,1.526318
12.601462,1.528312,1.571114,1.528666
12.606464,nan,1.577632,1.530957
12.611466,1.588759,1.585706,1.533182
12.616468,nan,1.590760,1.535328
12.621470,1.570747,1.591037,1.537390
12.626472,nan,1.598124,1.539371
12.631474,1.655777,1.606356,1.541277
12.636477,nan,1.616171,1.543111
12.641479,1.566558,1.617920,1.544880
12.646481,nan,1.619244,1.546583
12.651483,1.478630,1.611802,1.548223
12.656485,nan,1.617235,1.549804
12.661487,1.302845,1.597237,1.551326
12.666489,nan,1.599348,1.552785
12.671491,1.647782,1.606596,1.554181
12.676493,nan,1.609410,1.555516
12.681495,1.405536,1.595873,1.556796
12.686497,nan,1.601572,1.558019
12.691499,1.402457,1.588100,1.559182
12.696501,nan,1.594271,1.560289
12.701503,1.431953,1.583283,1.561342
12.706505,nan,1.587206,1.562342
12.711507,1.464891,1.581035,1.563288
12.716509,nan,1.584668,1.564183
12.721511,1.457557,1.574013,1.565031
12.726513,nan,1.576467,1.565839
12.731515,1.554107,1.576396,1.566610
12.736517,nan,1.577437,1.567345
12.741519,1.599154,1.582118,1.568042
12.746521,nan,1.583709,1.568699
12.751523,1.552225,1.583821,1.569321
12.756525,nan,1.587103,1.569909
12.761527,1.375249,1.572092,1.570463
12.766529,nan,1.580203,1.570984
12.771531,1.415810,1.568390,1.571472
12.776533,nan,1.570688,1.571927
12.781535,1.610784,1.574486,1.572351
12.786537,nan,1.575656,1.572745
12.791539,1.762657,1.591056,1.573112
12.796541,nan,1.591546,1.573453
12.801543,1.497987,1.585591,1.573777
12.806545,nan,1.586221,1.574085
12.811547,1.511847,1.577624,1.574381
12.816549,nan,1.579965,1.574663
12.821551,1.604831,1.584364,1.574921
12.826553,nan,1.585953,1.575154
12.831555,1.719540,1.595501,1.575362
12.836557,nan,1.596209,1.575549
12.841559,1.478388,1.588204,1.575712
12.846561,nan,1.587398,1.575845
12.851563,1.735241,1.597326,1.575951
12.856565,nan,1.599350,1.576034
12.861567,1.604384,1.600194,1.576094
12.866570,nan,1.603522,1.576131
12.871572,1.653806,1.607518,1.576145
12.876574,nan,1.607130,1.576141
12.881576,1.742196,1.617999,1.576123
12.886578,nan,1.621567,1.576094
12.891580,1.459327,1.608032,1.576056
12.896582,nan,1.610020,1.576009
12.901584,1.464053,1.600779,1.575953
12.906586,nan,1.599051,1.575886
12.911588,1.603497,1.599798,1.575809
12.916590,nan,1.600225,1.575728
12.921592,1.666978,1.605941,1.575647
12.926594,nan,1.604267,1.575565
12.931596,1.430617,1.590446,1.575479
12.936598,nan,1.590081,1.575390
12.941600,1.585328,1.590785,1.575298
12.946602,nan,1.592192,1.575200
12.951604,1.518116,1.587520,1.575099
12.956606,nan,1.587970,1.574996
12.961608,1.467749,1.578067,1.574892
12.966610,nan,1.577808,1.574791
12.971612,1.555524,1.574275,1.574694
12.976614,nan,1.575098,1.574598
12.981616,1.619954,1.578420,1.574501
12.986618,nan,1.580411,1.574404
12.991620,1.566769,1.577909,1.574308
12.996622,nan,1.577500,1.574206
13.001624,1.380029,1.560578,1.574100
13.006626,nan,1.558368,1.573990
13.011628,1.610972,1.562713,1.573878
13.016630,nan,1.564449,1.573769
13.021632,1.693780,1.572676,1.573671
13.026634,nan,1.572075,1.573589
13.031636,1.589899,1.573099,1.573532
13.036638,nan,1.571842,1.573503
13.041640,1.661327,1.577464,1.573509
13.046642,nan,1.576796,1.573555
13.051644,1.525838,1.573603,1.573653
13.056646,nan,1.573844,1.573807
13.061648,1.617529,1.579209,1.574026
13.066650,nan,1.579594,1.574314
13.071652,1.489469,1.575122,1.574676
13.076654,nan,1.577441,1.575116
13.081656,1.498240,1.570877,1.575636
13.086658,nan,1.568048,1.576238
13.091660,1.594124,1.569899,1.576930
13.096663,nan,1.572566,1.577712
13.101665,1.712481,1.582028,1.578586
13.106667,nan,1.583393,1.579552
13.111669,1.648322,1.590484,1.580617
13.116671,nan,1.592346,1.581780
13.121673,1.671624,1.599620,1.583048
13.126675,nan,1.600261,1.584423
13.131677,1.661041,1.603388,1.585898
13.136679,nan,1.606880,1.587471
13.141681,1.598363,1.606318,1.589146
13.146683,nan,1.608514,1.590926
13.151685,1.535593,1.603563,1.592816
13.156687,nan,1.606919,1.594824
13.161689,1.803245,1.624681,1.596953
13.166691,nan,1.630575,1.599209
13.171693,1.432845,1.618652,1.601600
13.176695,nan,1.625691,1.604135
13.181697,1.586766,1.627231,1.606822
13.186699,nan,1.632871,1.609664
13.191701,1.616295,1.636653,1.612671
13.196703,nan,1.643546,1.615851
13.201705,1.636673,1.646285,1.619217
13.206707,nan,1.653865,1.622773
13.211709,1.535668,1.648700,1.626518
13.216711,nan,1.656207,1.630456
13.221713,1.879712,1.676871,1.634583
13.226715,nan,1.682974,1.638892
13.231717,1.531152,1.676972,1.643371
13.236719,nan,1.685737,1.648010
13.241721,1.642136,1.687221,1.652796
13.246723,nan,1.697377,1.657718
13.251725,1.475802,1.683647,1.662767
13.256727,nan,1.688812,1.667942
13.261729,1.705059,1.691662,1.673237
13.266731,nan,1.701565,1.678654
13.271733,1.588394,1.699373,1.684188
13.276735,nan,1.707485,1.689848
13.281737,1.610193,1.705366,1.695632
13.286739,nan,1.712397,1.701531
13.291741,1.623215,1.711476,1.707537
13.296743,nan,1.720854,1.713647
13.301745,1.772881,1.731473,1.719861
13.306747,nan,1.741823,1.726168
13.311749,1.664713,1.742508,1.732555
13.316751,nan,1.751164,1.739010
13.321754,1.632542,1.746647,1.745519
13.326756,nan,1.759131,1.752081
13.331758,1.724488,1.762660,1.758692
13.336760,nan,1.771364,1.765367
13.341762,1.752642,1.776928,1.772110
13.346764,nan,1.785525,1.778913
13.351766,1.971797,1.801842,1.785759
13.356768,nan,1.806747,1.792635
13.361770,1.698693,1.802712,1.799516
13.366772,nan,1.811743,1.806387
13.371774,1.796869,1.814181,1.813250
13.376776,nan,1.821349,1.820119
13.381778,1.839559,1.826445,1.827005
13.386780,nan,1.835114,1.833904
13.391782,1.876213,1.839565,1.840804
13.396784,nan,1.845281,1.847709
13.401786,2.041987,1.865742,1.854622
13.406788,nan,1.875835,1.861540
13.411790,1.743711,1.875168,1.868468
13.416792,nan,1.882420,1.875413
13.421794,1.703048,1.873241,1.882364
13.426796,nan,1.877198,1.889314
13.431798,1.859740,1.881358,1.896265
13.436800,nan,1.883106,1.903219
13.441802,1.836408,1.881875,1.910162
13.446804,nan,1.888740,1.917057
13.451806,1.861691,1.893432,1.923845
13.456808,nan,1.897919,1.930465
13.461810,1.966984,1.905937,1.936850
13.466812,nan,1.911141,1.942967
13.471814,1.883843,1.910546,1.948789
13.476816,nan,1.913715,1.954308
13.481818,1.826906,1.909327,1.959514
13.486820,nan,1.915920,1.964421
13.491822,2.163960,1.938410,1.969057
13.496824,nan,1.945402,1.973453
13.501826,2.097139,1.960630,1.977623
13.506828,nan,1.968266,1.981611
13.511830,2.005012,1.971905,1.985471
13.516832,nan,1.973481,1.989260
13.521834,1.968129,1.974540,1.993022
13.526836,nan,1.977332,1.996793
13.531838,1.939790,1.976636,2.000612
13.536840,nan,1.981204,2.004504
13.541842,2.000588,1.983984,2.008490
13.546844,nan,1.988277,2.012582
13.551847,1.900391,1.983334,2.016758
13.556849,nan,1.985712,2.021000
13.561851,2.050825,1.993235,2.025311
13.566853,nan,1.995446,2.029684
13.571855,1.845407,1.988148,2.034091
13.576857,nan,1.991240,2.038536
13.581859,1.974818,1.993879,2.043017
13.586861,nan,1.999944,2.047529
13.591863,2.060547,2.008455,2.052071
13.596865,nan,2.010603,2.056645
13.601867,2.135108,2.023376,2.061243
13.606869,nan,2.027691,2.065865
13.611871,2.020349,2.028981,2.070527
13.616873,nan,2.031740,2.075233
13.621875,2.097068,2.040040,2.079973
13.626877,nan,2.044320,2.084759
13.631879,2.075882,2.050941,2.089609
13.636881,nan,2.055761,2.094521
13.641883,2.082121,2.060723,2.099504
13.646885,nan,2.065142,2.104566
13.651887,2.265878,2.083990,2.109712
13.656889,nan,2.090407,2.114953
13.661891,2.132315,2.097490,2.120304
13.666893,nan,2.101389,2.125761
13.671895,2.013221,2.098823,2.131310
13.676897,nan,2.105392,2.136934
13.681899,2.157414,2.112311,2.142623
13.686901,nan,2.117191,2.148375
13.691903,2.068038,2.113260,2.154185
13.696905,nan,2.119583,2.160058
13.701907,2.083401,2.122756,2.165999
13.706909,nan,2.131412,2.172011
13.711911,2.322956,2.149537,2.178081
13.716913,nan,2.155331,2.184201
13.721915,2.247826,2.165871,2.190370
13.726917,nan,2.173967,2.196593
13.731919,2.116455,2.176828,2.202862
13.736921,nan,2.183689,2.209186
13.741923,2.435053,2.206779,2.215566
13.746925,nan,2.212800,2.221996
13.751927,2.312922,2.222916,2.228483
13.756929,nan,2.231739,2.235030
13.761931,2.095911,2.224638,2.241631
13.766933,nan,2.232091,2.248276
13.771935,2.411084,2.250673,2.254958
13.776937,nan,2.261326,2.261685
13.781940,2.012177,2.245937,2.268465
13.786942,nan,2.253766,2.275307
13.791944,2.182576,2.253673,2.282226
13.796946,nan,2.264189,2.289222
13.801948,2.399950,2.277371,2.296297
13.806950,nan,2.284719,2.303440
13.811952,2.213343,2.283422,2.310636
13.816954,nan,2.290182,2.317880
13.821956,2.352893,2.301369,2.325156
13.826958,nan,2.311296,2.332461
13.831960,2.299953,2.315358,2.339798
13.836962,nan,2.324845,2.347152
13.841964,2.661752,2.355085,2.354514
13.846966,nan,2.362273,2.361887
13.851968,2.292779,2.362013,2.369272
13.856970,nan,2.370838,2.376684
13.861972,2.277725,2.368795,2.384128
13.866974,nan,2.375942,2.391599
13.871976,2.319804,2.376158,2.399093
13.876978,nan,2.381916,2.406602
13.881980,2.189779,2.372355,2.414121
13.886982,nan,2.382229,2.421651
13.891984,2.491433,2.396902,2.429205
13.896986,nan,2.404452,2.436791
13.901988,2.320290,2.405315,2.444412
13.906990,nan,2.413580,2.452067
13.911992,2.501216,2.426547,2.459751
13.916994,nan,2.432894,2.467468
13.921996,2.366940,2.434011,2.475211
13.926998,nan,2.440503,2.482977
13.932000,2.481596,2.450911,2.490761
13.937002,nan,2.459172,2.498563
13.942004,2.639483,2.480874,2.506385
13.947006,nan,2.492327,2.514228
13.952008,2.509664,2.500892,2.522094
13.957010,nan,2.511453,2.529982
