time, Quad.Est.E.Yaw, Quad.Est.S.Yaw
13.651887,0.043302,0.062169
13.656889,0.043467,0.062174
13.661891,0.043395,0.062177
13.666893,0.040783,0.062182
13.671895,0.040926,0.062185
13.676897,0.040772,0.062190
13.681899,0.039399,0.062193
13.686901,0.037399,0.062198
13.691903,0.032600,0.062201
13.696905,0.031899,0.062206
13.701907,0.033612,0.062209
13.706909,0.035079,0.062214
13.711911,0.033921,0.062217
13.716913,0.032389,0.062222
13.721915,0.031181,0.062225
13.726917,0.031829,0.062230
13.731919,0.034712,0.062234
13.736921,0.034006,0.062238
13.741923,0.032998,0.062242
13.746925,0.031321,0.062246
13.751927,0.028768,0.062250
13.756929,0.029756,0.062254
13.761931,0.028103,0.062258
13.766933,0.027597,0.062262
13.771935,0.027486,0.062266
13.776937,0.030084,0.062270
13.781940,0.028749,0.062274
13.786942,0.028391,0.062278
13.791944,0.028702,0.062282
13.796946,0.030850,0.062287
13.801948,0.028185,0.062290
13.806950,0.026984,0.062295
13.811952,0.025777,0.062298
13.816954,0.023860,0.062303
13.821956,0.024943,0.062306
13.826958,0.026115,0.062311
13.831960,0.025597,0.062314
13.836962,0.026263,0.062319
13.841964,0.025082,0.062322
13.846966,0.023427,0.062327
13.851968,0.023027,0.062330
13.856970,0.022968,0.062335
13.861972,0.022562,0.062338
13.866974,0.020751,0.062343
13.871976,0.019671,0.062346
13.876978,0.016422,0.062351
13.881980,0.016050,0.062354
13.886982,0.016892,0.062359
13.891984,0.017657,0.062362
13.896986,0.016117,0.062367
13.901988,0.017972,0.062370
13.906990,0.017062,0.062375
13.911992,0.017672,0.062378
13.916994,0.014770,0.062383
13.921996,0.015283,0.062386
13.926998,0.012464,0.062391
13.932000,0.014093,0.062394
13.937002,0.012999,0.062399
13.942004,0.015242,0.062402
13.947006,0.017291,0.062407
13.952008,0.018839,0.062410
13.957010,0.019940,0.062415
13.962012,0.018401,0.062418
13.967014,0.018354,0.062423
13.972016,0.018800,0.062426
13.977018,0.017949,0.062431
13.982020,0.015575,0.062434
13.987022,0.013959,0.062439
13.992024,0.011290,0.062442
13.997026,0.008227,0.062447
14.002028,0.007160,0.062450
14.007030,0.004443,0.062455
14.012033,0.005477,0.062458
14.017035,0.006269,0.062463
14.022037,0.005439,0.062466
14.027039,0.002637,0.062471
14.032041,0.002113,0.062474
14.037043,0.001603,0.062479
14.042045,0.001911,0.062482
14.047047,-0.000684,0.062487
14.052049,-0.002332,0.062490
14.057051,-0.002739,0.062495
14.062053,-0.004483,0.062498
14.067055,-0.006207,0.062503
14.072057,-0.008653,0.062506
14.077059,-0.010011,0.062511
14.082061,-0.012245,0.062514
14.087063,-0.011541,0.062519
14.092065,-0.014648,0.062522
14.097067,-0.017202,0.062527
14.102069,-0.018520,0.062530
14.107071,-0.021460,0.062535
14.112073,-0.022852,0.062538
14.117075,-0.024733,0.062543
14.122077,-0.024610,0.062546
14.127079,-0.026543,0.062551
14.132081,-0.027840,0.062554
14.137083,-0.030627,0.062559
14.142085,-0.031104,0.062562
14.147087,-0.031180,0.062567
14.152089,-0.032521,0.062570
14.157091,-0.033833,0.062575
14.162093,-0.032134,0.062578
14.167095,-0.031388,0.062583
14.172097,-0.032719,0.062586
14.177099,-0.031408,0.062591
14.182101,-0.032880,0.062594
14.187103,-0.031792,0.062599
14.192105,-0.033566,0.062602
14.197107,-0.037016,0.062607
14.202109,-0.034184,0.062610
14.207111,-0.034287,0.062615
14.212113,-0.034947,0.062618
14.217115,-0.034621,0.062623
14.222117,-0.038906,0.062626
14.227119,-0.038084,0.062631
14.232121,-0.033959,0.062634
14.237123,-0.036635,0.062639
14.242126,-0.035997,0.062642
14.247128,-0.039629,0.062647
14.252130,-0.041913,0.062650
14.257132,-0.041444,0.062655
14.262134,-0.039567,0.062658
14.267136,-0.038210,0.062662
14.272138,-0.039507,0.062666
14.277140,-0.038434,0.062670
14.282142,-0.036221,0.062674
14.287144,-0.030484,0.062678
14.292146,-0.029241,0.062682
14.297148,-0.026865,0.062686
14.302150,-0.024926,0.062690
14.307152,-0.026815,0.062694
14.312154,-0.027131,0.062698
14.317156,-0.029037,0.062702
14.322158,-0.027194,0.062706
14.327160,-0.029548,0.062710
14.332162,-0.029706,0.062713
14.337164,-0.029926,0.062718
14.342166,-0.028000,0.062721
14.347168,-0.030365,0.062726
14.352170,-0.028330,0.062729
14.357172,-0.025506,0.062734
14.362174,-0.026126,0.062737
14.367176,-0.022727,0.062742
14.372178,-0.019070,0.062745
14.377180,-0.018111,0.062750
14.382182,-0.019584,0.062753
14.387184,-0.018666,0.062758
14.392186,-0.017838,0.062761
14.397188,-0.015608,0.062766
14.402190,-0.013463,0.062769
14.407192,-0.017667,0.062774
14.412194,-0.016392,0.062777
14.417196,-0.016019,0.062782
14.422198,-0.014440,0.062785
14.427200,-0.018139,0.062790
14.432202,-0.017761,0.062793
14.437204,-0.014040,0.062798
14.442206,-0.009457,0.062801
14.447208,-0.009227,0.062806
14.452210,-0.004574,0.062809
14.457212,-0.007015,0.062814
14.462214,-0.005174,0.062817
14.467216,-0.001724,0.062822
14.472219,-0.003354,0.062825
14.477221,-0.002504,0.062830
14.482223,-0.000361,0.062833
14.487225,-0.003635,0.062838
14.492227,-0.007765,0.062841
14.497229,-0.009959,0.062846
14.502231,-0.009861,0.062849
14.507233,-0.009338,0.062853
14.512235,-0.007185,0.062857
14.517237,-0.006788,0.062861
14.522239,-0.008952,0.062865
14.527241,-0.008346,0.062869
14.532243,-0.008244,0.062873
14.537245,-0.006054,0.062877
14.542247,-0.001923,0.062880
14.547249,-0.002187,0.062885
14.552251,-0.003028,0.062888
14.557253,-0.007160,0.062893
14.562255,-0.006990,0.062896
14.567257,-0.010170,0.062901
14.572259,-0.005547,0.062904
14.577261,-0.005471,0.062909
14.582263,-0.006496,0.062912
14.587265,-0.002462,0.062917
14.592267,-0.002191,0.062920
14.597269,-0.000662,0.062925
14.602271,-0.000963,0.062928
14.607273,0.000715,0.062933
14.612275,0.003573,0.062936
14.617277,0.003133,0.062941
14.622279,0.003406,0.062944
14.627281,0.004026,0.062949
14.632283,0.001893,0.062952
14.637285,0.004605,0.062957
14.642287,0.007154,0.062960
14.647289,0.008834,0.062965
14.652291,0.010224,0.062968
14.657293,0.009422,0.062973
14.662295,0.012334,0.062976
14.667297,0.010225,0.062980
14.672299,0.010202,0.062984
14.677301,0.011408,0.062988
14.682303,0.011651,0.062992
14.687305,0.010928,0.062996
14.692307,0.011100,0.063000
14.697309,0.014653,0.063004
14.702312,0.014126,0.063007
14.707314,0.017115,0.063012
14.712316,0.016065,0.063015
14.717318,0.021688,0.063020
14.722320,0.021670,0.063023
14.727322,0.021780,0.063028
14.732324,0.022384,0.063031
14.737326,0.020351,0.063036
14.742328,0.018296,0.063039
14.747330,0.017576,0.063044
14.752332,0.017708,0.063047
14.757334,0.015729,0.063052
14.762336,0.013268,0.063055
14.767338,0.013187,0.063060
14.772340,0.014113,0.063063
14.777342,0.013057,0.063068
14.782344,0.015412,0.063071
14.787346,0.014301,0.063076
14.792348,0.014377,0.063079
14.797350,0.013869,0.063083
14.802352,0.012793,0.063087
14.807354,0.013769,0.063091
14.812356,0.013545,0.063095
14.817358,0.015819,0.063099
14.822360,0.016595,0.063102
14.827362,0.015950,0.063107
14.832364,0.014467,0.063110
14.837366,0.016753,0.063115
14.842368,0.018092,0.063118
14.847370,0.016502,0.063123
14.852372,0.019435,0.063126
14.857374,0.020911,0.063131
14.862376,0.020618,0.063134
14.867378,0.021545,0.063139
14.872380,0.021529,0.063142
14.877382,0.020009,0.063147
14.882384,0.020921,0.063150
14.887386,0.020693,0.063155
14.892388,0.023134,0.063158
14.897390,0.023156,0.063163
14.902392,0.021269,0.063166
14.907394,0.023933,0.063171
14.912396,0.026113,0.063174
14.917398,0.026429,0.063178
14.922400,0.025270,0.063182
14.927402,0.025351,0.063186
14.932405,0.027770,0.063189
14.937407,0.026334,0.063194
14.942409,0.027808,0.063197
14.947411,0.028120,0.063202
14.952413,0.026548,0.063205
14.957415,0.026392,0.063210
14.962417,0.027176,0.063213
14.967419,0.027892,0.063218
14.972421,0.026209,0.063221
14.977423,0.025047,0.063226
14.982425,0.023423,0.063229
14.987427,0.023722,0.063234
14.992429,0.026675,0.063237
14.997431,0.026871,0.063242
15.002433,0.028381,0.063245
15.007435,0.030626,0.063250
15.012437,0.033078,0.063253
15.017439,0.032416,0.063257
15.022441,0.030941,0.063261
15.027443,0.033148,0.063265
15.032445,0.032110,0.063268
15.037447,0.028885,0.063273
15.042449,0.027619,0.063276
15.047451,0.027582,0.063281
15.052453,0.028154,0.063284
15.057455,0.027387,0.063289
15.062457,0.027371,0.063292
15.067459,0.026481,0.063297
15.072461,0.027127,0.063300
15.077463,0.027435,0.063305
15.082465,0.025948,0.063308
15.087467,0.028447,0.063313
15.092469,0.029900,0.063316
15.097471,0.033945,0.063321
15.102473,0.033601,0.063324
15.107475,0.030657,0.063328
15.112477,0.027381,0.063332
15.117479,0.024143,0.063336
15.122481,0.022217,0.063339
15.127483,0.023664,0.063344
15.132485,0.024497,0.063347
15.137487,0.023905,0.063352
15.142489,0.024149,0.063355
15.147491,0.025783,0.063360
15.152493,0.024742,0.063363
15.157495,0.024691,0.063368
15.162498,0.025242,0.063371
15.167500,0.023540,0.063376
15.172502,0.021330,0.063379
15.177504,0.021506,0.063384
15.182506,0.023118,0.063387
15.187508,0.023271,0.063391
15.192510,0.023843,0.063395
15.197512,0.027091,0.063399
15.202514,0.029149,0.063403
15.207516,0.030129,0.063407
15.212518,0.027672,0.063410
15.217520,0.026988,0.063415
15.222522,0.025647,0.063418
15.227524,0.026894,0.063423
15.232526,0.027195,0.063426
15.237528,0.028581,0.063431
15.242530,0.028369,0.063434
15.247532,0.027212,0.063439
15.252534,0.028495,0.063442
15.257536,0.029952,0.063447
15.262538,0.030452,0.063450
15.267540,0.028926,0.063454
15.272542,0.027958,0.063458
15.277544,0.023789,0.063462
15.282546,0.025003,0.063466
15.287548,0.023923,0.063470
15.292550,0.027091,0.063473
15.297552,0.025806,0.063478
15.302554,0.023087,0.063481
15.307556,0.022156,0.063486
15.312558,0.022041,0.063489
15.317560,0.023335,0.063494
15.322562,0.026049,0.063497
15.327564,0.022918,0.063502
15.332566,0.020360,0.063505
15.337568,0.021093,0.063510
15.342570,0.020760,0.063513
15.347572,0.022805,0.063517
15.352574,0.022463,0.063521
15.357576,0.018080,0.063525
15.362578,0.013396,0.063528
15.367580,0.013412,0.063533
15.372582,0.014043,0.063536
15.377584,0.018054,0.063541
15.382586,0.019899,0.063544
15.387589,0.020664,0.063549
15.392591,0.020265,0.063552
15.397593,0.018493,0.063557
15.402595,0.020073,0.063560
15.407597,0.017921,0.063565
15.412599,0.020773,0.063568
15.417601,0.018733,0.063572
15.422603,0.019850,0.063576
15.427605,0.020078,0.063580
15.432607,0.017789,0.063583
15.437609,0.020780,0.063588
15.442611,0.020099,0.063591
15.447613,0.016304,0.063596
15.452615,0.015472,0.063599
15.457617,0.016349,0.063604
15.462619,0.014018,0.063607
15.467621,0.014648,0.063612
15.472623,0.013932,0.063615
15.477625,0.013207,0.063620
15.482627,0.014193,0.063623
15.487629,0.012662,0.063627
15.492631,0.012079,0.063631
15.497633,0.012052,0.063635
15.502635,0.011107,0.063638
15.507637,0.010176,0.063643
15.512639,0.013336,0.063646
15.517641,0.014543,0.063651
15.522643,0.012416,0.063654
15.527645,0.011821,0.063659
15.532647,0.011953,0.063662
15.537649,0.013029,0.063667
15.542651,0.011054,0.063670
15.547653,0.011956,0.063674
15.552655,0.008536,0.063678
15.557657,0.011469,0.063682
15.562659,0.011022,0.063685
15.567661,0.013061,0.063690
15.572663,0.013316,0.063693
15.577665,0.012769,0.063698
15.582667,0.010850,0.063701
15.587669,0.012372,0.063706
15.592671,0.011422,0.063709
15.597673,0.010690,0.063714
15.602675,0.010561,0.063717
15.607677,0.010512,0.063722
15.612679,0.011207,0.063725
15.617682,0.010765,0.063729
15.622684,0.010215,0.063732
15.627686,0.008857,0.063737
15.632688,0.011285,0.063740
15.637690,0.012965,0.063745
15.642692,0.010954,0.063748
15.647694,0.009878,0.063753
15.652696,0.011956,0.063756
15.657698,0.011064,0.063761
15.662700,0.011159,0.063764
15.667702,0.012770,0.063769
15.672704,0.014745,0.063772
15.677706,0.013288,0.063776
15.682708,0.014069,0.063779
15.687710,0.012275,0.063784
15.692712,0.013680,0.063787
15.697714,0.013129,0.063792
15.702716,0.010808,0.063795
15.707718,0.012973,0.063800
15.712720,0.011188,0.063803
15.717722,0.011459,0.063808
15.722724,0.011552,0.063811
15.727726,0.011528,0.063816
15.732728,0.009228,0.063819
15.737730,0.009826,0.063823
15.742732,0.009382,0.063826
15.747734,0.008761,0.063831
15.752736,0.009180,0.063834
15.757738,0.006442,0.063839
15.762740,0.007192,0.063842
15.767742,0.008623,0.063847
15.772744,0.009911,0.063850
15.777746,0.008899,0.063855
15.782748,0.009492,0.063858
15.787750,0.010235,0.063862
15.792752,0.011301,0.063866
15.797754,0.010482,0.063870
15.802756,0.007675,0.063873
15.807758,0.007800,0.063878
15.812760,0.008406,0.063881
15.817762,0.009445,0.063886
15.822764,0.005930,0.063889
15.827766,0.006456,0.063894
15.832768,0.008645,0.063897
15.837770,0.007821,0.063902
15.842772,0.009667,0.063905
15.847775,0.007968,0.063909
15.852777,0.008247,0.063912
15.857779,0.004431,0.063917
15.862781,0.004948,0.063920
15.867783,0.005842,0.063925
15.872785,0.006330,0.063928
15.877787,0.008465,0.063933
15.882789,0.010630,0.063936
15.887791,0.009650,0.063941
15.892793,0.012033,0.063944
15.897795,0.014134,0.063948
15.902797,0.013230,0.063952
15.907799,0.012199,0.063956
15.912801,0.014213,0.063959
15.917803,0.017397,0.063964
15.922805,0.014694,0.063967
15.927807,0.013432,0.063972
15.932809,0.014801,0.063975
15.937811,0.015401,0.063980
15.942813,0.015133,0.063983
15.947815,0.014932,0.063987
15.952817,0.017362,0.063991
15.957819,0.014928,0.063995
15.962821,0.013628,0.063998
15.967823,0.012356,0.064003
15.972825,0.014982,0.064006
15.977827,0.016083,0.064011
15.982829,0.017907,0.064014
15.987831,0.019461,0.064019
15.992833,0.017360,0.064022
15.997835,0.014502,0.064026
16.002834,0.014275,0.064030
16.007832,0.014531,0.064034
16.012829,0.015685,0.064037
16.017826,0.016386,0.064042
16.022823,0.016124,0.064045
16.027821,0.017782,0.064050
16.032818,0.019266,0.064053
16.037815,0.020466,0.064058
16.042812,0.019845,0.064061
16.047810,0.024663,0.064065
16.052807,0.021621,0.064069
16.057804,0.022433,0.064073
16.062801,0.024090,0.064076
16.067799,0.024726,0.064081
16.072796,0.025753,0.064084
16.077793,0.029526,0.064089
16.082790,0.029818,0.064092
16.087788,0.029133,0.064097
16.092785,0.030548,0.064100
16.097782,0.033216,0.064104
16.102779,0.035443,0.064108
16.107777,0.038687,0.064112
16.112774,0.037759,0.064115
16.117771,0.038780,0.064120
16.122768,0.040891,0.064123
16.127766,0.044545,0.064128
16.132763,0.044120,0.064131
16.137760,0.045808,0.064136
16.142757,0.045476,0.064139
16.147755,0.049534,0.064143
16.152752,0.049102,0.064146
16.157749,0.048617,0.064151
16.162746,0.050998,0.064154
16.167744,0.048850,0.064159
16.172741,0.050050,0.064162
16.177738,0.050570,0.064167
16.182735,0.051297,0.064170
16.187733,0.052910,0.064174
16.192730,0.050673,0.064178
16.197727,0.049353,0.064182
16.202724,0.048593,0.064185
16.207722,0.050465,0.064190
16.212719,0.052039,0.064193
16.217716,0.052472,0.064198
16.222713,0.056236,0.064201
16.227711,0.059701,0.064206
16.232708,0.060603,0.064209
16.237705,0.062791,0.064213
16.242702,0.060627,0.064217
16.247700,0.062298,0.064221
16.252697,0.058731,0.064224
16.257694,0.055419,0.064229
16.262691,0.056629,0.064232
16.267689,0.055853,0.064237
16.272686,0.056471,0.064240
16.277683,0.057070,0.064244
16.282681,0.055224,0.064248
16.287678,0.055998,0.064252
16.292675,0.055546,0.064255
16.297672,0.056822,0.064260
16.302670,0.057740,0.064263
16.307667,0.059935,0.064268
16.312664,0.062539,0.064271
16.317661,0.063243,0.064276
16.322659,0.062564,0.064279
16.327656,0.061218,0.064283
16.332653,0.060520,0.064286
16.337650,0.057476,0.064291
16.342648,0.061562,0.064294
16.347645,0.061888,0.064299
16.352642,0.059710,0.064302
16.357639,0.059680,0.064307
16.362637,0.059157,0.064310
16.367634,0.061887,0.064314
16.372631,0.062631,0.064318
16.377628,0.062273,0.064322
16.382626,0.062035,0.064325
16.387623,0.066773,0.064330
16.392620,0.065232,0.064333
16.397617,0.065119,0.064338
16.402615,0.063233,0.064341
16.407612,0.064084,0.064345
16.412609,0.066906,0.064349
16.417606,0.066511,0.064353
16.422604,0.062786,0.064356
16.427601,0.064006,0.064361
16.432598,0.065625,0.064364
16.437595,0.065808,0.064369
16.442593,0.064866,0.064372
16.447590,0.058018,0.064377
16.452587,0.056482,0.064380
16.457584,0.057278,0.064384
16.462582,0.060064,0.064387
16.467579,0.061785,0.064392
16.472576,0.060804,0.064395
16.477573,0.062097,0.064400
16.482571,0.060917,0.064403
16.487568,0.063491,0.064408
16.492565,0.063207,0.064411
16.497562,0.059754,0.064415
16.502560,0.058216,0.064418
16.507557,0.059424,0.064423
16.512554,0.060833,0.064426
16.517551,0.058094,0.064431
16.522549,0.059353,0.064434
16.527546,0.060395,0.064439
16.532543,0.062492,0.064442
16.537540,0.060504,0.064446
16.542538,0.060070,0.064449
16.547535,0.063014,0.064454
16.552532,0.061654,0.064457
16.557529,0.060385,0.064462
16.562527,0.062745,0.064465
16.567524,0.060506,0.064470
16.572521,0.061755,0.064473
16.577518,0.065260,0.064477
16.582516,0.064769,0.064480
16.587513,0.065222,0.064485
16.592510,0.061891,0.064488
16.597507,0.062194,0.064493
16.602505,0.060184,0.064496
16.607502,0.059338,0.064501
16.612499,0.056019,0.064504
16.617496,0.058219,0.064508
16.622494,0.057885,0.064511
16.627491,0.057376,0.064516
16.632488,0.056531,0.064519
16.637486,0.055424,0.064524
16.642483,0.054647,0.064527
16.647480,0.048648,0.064531
16.652477,0.049406,0.064535
16.657475,0.049961,0.064539
16.662472,0.050937,0.064542
16.667469,0.045361,0.064547
16.672466,0.043650,0.064550
16.677464,0.037306,0.064555
16.682461,0.037227,0.064558
16.687458,0.035943,0.064562
16.692455,0.036503,0.064566
16.697453,0.033918,0.064570
16.702450,0.031996,0.064573
16.707447,0.033951,0.064578
16.712444,0.034361,0.064581
16.717442,0.034409,0.064586
16.722439,0.034147,0.064589
16.727436,0.033671,0.064593
16.732433,0.034436,0.064596
16.737431,0.033175,0.064601
16.742428,0.031868,0.064604
16.747425,0.030414,0.064609
16.752422,0.030078,0.064612
16.757420,0.027933,0.064617
16.762417,0.030195,0.064620
16.767414,0.029213,0.064624
16.772411,0.029689,0.064627
16.777409,0.025793,0.064632
16.782406,0.024479,0.064635
16.787403,0.024138,0.064640
16.792400,0.027155,0.064643
16.797398,0.025908,0.064647
16.802395,0.021083,0.064651
16.807392,0.022537,0.064655
16.812389,0.023037,0.064658
16.817387,0.022353,0.064663
16.822384,0.021780,0.064666
16.827381,0.020496,0.064671
16.832378,0.020609,0.064674
16.837376,0.021460,0.064678
16.842373,0.019562,0.064681
16.847370,0.017908,0.064686
16.852367,0.019853,0.064689
16.857365,0.019312,0.064694
16.862362,0.017212,0.064697
16.867359,0.017216,0.064702
16.872356,0.015272,0.064705
16.877354,0.012897,0.064709
16.882351,0.012378,0.064712
16.887348,0.009843,0.064717
16.892345,0.009177,0.064720
16.897343,0.010308,0.064725
16.902340,0.009926,0.064728
16.907337,0.009945,0.064732
16.912334,0.007733,0.064735
16.917332,0.005109,0.064740
16.922329,0.004848,0.064743
16.927326,0.004417,0.064748
16.932323,0.005395,0.064751
16.937321,0.005775,0.064756
16.942318,0.005016,0.064759
16.947315,0.006029,0.064763
16.952312,0.004892,0.064766
16.957310,0.003791,0.064771
16.962307,0.003827,0.064774
16.967304,0.003495,0.064779
16.972301,0.002919,0.064782
16.977299,0.004390,0.064786
16.982296,0.005799,0.064789
16.987293,0.005239,0.064794
16.992290,0.007023,0.064797
16.997288,0.004880,0.064802
17.002285,0.005709,0.064805
17.007282,0.007028,0.064809
17.012280,0.006680,0.064813
17.017277,0.010033,0.064817
17.022274,0.011550,0.064820
17.027271,0.012415,0.064825
17.032269,0.012689,0.064828
17.037266,0.011522,0.064833
17.042263,0.012800,0.064836
17.047260,0.011337,0.064840
17.052258,0.011011,0.064843
17.057255,0.010144,0.064848
17.062252,0.010667,0.064851
17.067249,0.012718,0.064856
17.072247,0.010396,0.064859
17.077244,0.013288,0.064863
17.082241,0.011443,0.064866
17.087238,0.014800,0.064871
17.092236,0.014409,0.064874
17.097233,0.014171,0.064879
17.102230,0.014969,0.064882
17.107227,0.015684,0.064887
17.112225,0.015117,0.064890
17.117222,0.013282,0.064894
17.122219,0.013813,0.064897
17.127216,0.015439,0.064902
17.132214,0.016585,0.064905
17.137211,0.015070,0.064910
17.142208,0.013244,0.064913
17.147205,0.009354,0.064917
17.152203,0.008595,0.064920
17.157200,0.009961,0.064925
17.162197,0.010651,0.064928
17.167194,0.008477,0.064933
17.172192,0.009972,0.064936
17.177189,0.013752,0.064940
17.182186,0.012241,0.064943
17.187183,0.012730,0.064948
17.192181,0.013708,0.064951
17.197178,0.015276,0.064956
17.202175,0.018021,0.064959
17.207172,0.016358,0.064963
17.212170,0.015833,0.064967
17.217167,0.015300,0.064971
17.222164,0.012741,0.064974
17.227161,0.012034,0.064979
17.232159,0.012865,0.064982
17.237156,0.011422,0.064986
17.242153,0.013308,0.064990
17.247150,0.012552,0.064994
17.252148,0.012351,0.064997
17.257145,0.015108,0.065002
17.262142,0.015577,0.065005
17.267139,0.017349,0.065010
17.272137,0.017440,0.065013
17.277134,0.014721,0.065017
17.282131,0.017075,0.065020
17.287128,0.018131,0.065025
17.292126,0.016652,0.065028
17.297123,0.015332,0.065033
17.302120,0.019079,0.065036
17.307117,0.017587,0.065040
17.312115,0.014166,0.065043
17.317112,0.011431,0.065048
17.322109,0.011989,0.065051
17.327106,0.011063,0.065056
17.332104,0.013356,0.065059
17.337101,0.012424,0.065063
17.342098,0.011009,0.065066
17.347095,0.007160,0.065071
17.352093,0.006555,0.065074
17.357090,0.005035,0.065079
17.362087,0.005507,0.065082
17.367085,0.004480,0.065086
17.372082,0.007233,0.065089
17.377079,0.007495,0.065094
17.382076,0.005019,0.065097
17.387074,0.004048,0.065102
17.392071,0.002231,0.065105
17.397068,0.004260,0.065109
17.402065,0.001730,0.065112
17.407063,0.003594,0.065117
17.412060,0.001729,0.065120
17.417057,-0.000635,0.065125
17.422054,-0.000823,0.065128
17.427052,0.000513,0.065132
17.432049,0.002412,0.065135
17.437046,0.002345,0.065140
17.442043,0.005993,0.065143
17.447041,0.006174,0.065148
17.452038,0.009351,0.065151
17.457035,0.009241,0.065155
17.462032,0.009889,0.065158
17.467030,0.010632,0.065163
17.472027,0.011880,0.065166
17.477024,0.009375,0.065171
17.482021,0.010762,0.065174
17.487019,0.010346,0.065178
17.492016,0.011904,0.065181
17.497013,0.014407,0.065186
17.502010,0.015227,0.065189
17.507008,0.013786,0.065194
17.512005,0.013418,0.065197
17.517002,0.014892,0.065201
17.521999,0.014004,0.065204
17.526997,0.019479,0.065209
17.531994,0.021160,0.065212
17.536991,0.018205,0.065217
17.541988,0.022653,0.065220
17.546986,0.023065,0.065224
17.551983,0.024671,0.065227
17.556980,0.026890,0.065232
17.561977,0.026439,0.065235
17.566975,0.029497,0.065240
17.571972,0.030547,0.065243
17.576969,0.032523,0.065247
17.581966,0.033080,0.065250
17.586964,0.033413,0.065255
17.591961,0.035981,0.065258
17.596958,0.033802,0.065263
17.601955,0.034293,0.065266
17.606953,0.034477,0.065270
17.611950,0.036221,0.065273
17.616947,0.035711,0.065278
17.621944,0.034848,0.065281
17.626942,0.039416,0.065286
17.631939,0.036448,0.065289
17.636936,0.034354,0.065293
17.641933,0.035744,0.065296
17.646931,0.035881,0.065301
17.651928,0.035488,0.065304
17.656925,0.032991,0.065308
17.661922,0.033373,0.065312
17.666920,0.032865,0.065316
17.671917,0.032257,0.065319
17.676914,0.034266,0.065324
17.681911,0.036152,0.065327
17.686909,0.037409,0.065331
17.691906,0.038762,0.065334
17.696903,0.038027,0.065339
17.701900,0.036993,0.065342
17.706898,0.041314,0.065347
17.711895,0.044485,0.065350
17.716892,0.044097,0.065354
17.721889,0.043077,0.065357
17.726887,0.042805,0.065362
17.731884,0.042899,0.065365
17.736881,0.042538,0.065370
17.741879,0.043424,0.065373
17.746876,0.042192,0.065377
17.751873,0.039478,0.065380
17.756870,0.038625,0.065385
17.761868,0.037414,0.065388
17.766865,0.037765,0.065393
17.771862,0.041103,0.065396
17.776859,0.044134,0.065400
17.781857,0.046052,0.065403
17.786854,0.047086,0.065408
17.791851,0.047675,0.065411
17.796848,0.048612,0.065415
17.801846,0.048279,0.065418
17.806843,0.047355,0.065423
17.811840,0.044113,0.065426
17.816837,0.041063,0.065431
17.821835,0.037894,0.065434
17.826832,0.038099,0.065438
17.831829,0.037430,0.065441
17.836826,0.038064,0.065446
17.841824,0.039700,0.065449
17.846821,0.038068,0.065454
17.851818,0.038997,0.065457
17.856815,0.042509,0.065461
17.861813,0.040471,0.065464
17.866810,0.036450,0.065469
17.871807,0.036872,0.065472
17.876804,0.032288,0.065476
17.881802,0.031872,0.065480
17.886799,0.032341,0.065484
17.891796,0.030449,0.065487
17.896793,0.029202,0.065492
17.901791,0.028068,0.065495
17.906788,0.026431,0.065499
17.911785,0.025838,0.065502
17.916782,0.027954,0.065507
17.921780,0.030959,0.065510
17.926777,0.031718,0.065515
17.931774,0.033042,0.065518
17.936771,0.032655,0.065522
17.941769,0.032228,0.065525
17.946766,0.035205,0.065530
17.951763,0.035213,0.065533
17.956760,0.036544,0.065537
17.961758,0.035361,0.065541
17.966755,0.034610,0.065545
17.971752,0.035189,0.065548
17.976749,0.032183,0.065553
17.981747,0.033187,0.065556
17.986744,0.031707,0.065560
17.991741,0.031163,0.065563
17.996738,0.031913,0.065568
18.001736,0.032506,0.065571
18.006733,0.033491,0.065576
18.011730,0.033621,0.065579
18.016727,0.032776,0.065583
18.021725,0.031199,0.065586
18.026722,0.029182,0.065591
18.031719,0.030450,0.065594
18.036716,0.031510,0.065598
18.041714,0.028069,0.065601
18.046711,0.029483,0.065606
18.051708,0.028671,0.065609
18.056705,0.030846,0.065614
18.061703,0.033130,0.065617
18.066700,0.034931,0.065621
18.071697,0.036969,0.065624
18.076694,0.036712,0.065629
18.081692,0.036968,0.065632
18.086689,0.037861,0.065636
18.091686,0.039552,0.065640
18.096684,0.039409,0.065644
18.101681,0.041043,0.065647
18.106678,0.043034,0.065652
18.111675,0.042481,0.065655
18.116673,0.043014,0.065659
18.121670,0.043442,0.065662
18.126667,0.041802,0.065667
18.131664,0.045837,0.065670
18.136662,0.046611,0.065674
18.141659,0.046992,0.065678
18.146656,0.050970,0.065682
18.151653,0.049555,0.065685
18.156651,0.052176,0.065690
18.161648,0.052696,0.065693
18.166645,0.056472,0.065697
18.171642,0.057056,0.065700
18.176640,0.058553,0.065705
18.181637,0.060207,0.065708
18.186634,0.057758,0.065713
18.191631,0.057105,0.065716
18.196629,0.059207,0.065720
18.201626,0.060762,0.065723
18.206623,0.060848,0.065728
18.211620,0.061270,0.065731
18.216618,0.059395,0.065735
18.221615,0.058864,0.065738
18.226612,0.059134,0.065743
18.231609,0.060986,0.065746
18.236607,0.059792,0.065751
18.241604,0.059256,0.065754
18.246601,0.060759,0.065758
18.251598,0.061509,0.065761
18.256596,0.064935,0.065766
18.261593,0.065220,0.065769
