time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
10.285526,nan,-0.279107,-0.295411
10.290528,-0.152868,-0.273171,-0.289078
10.295530,nan,-0.264249,-0.282721
10.300532,-0.173666,-0.260243,-0.276366
10.305534,nan,-0.252875,-0.270039
10.310536,-0.220310,-0.248185,-0.263774
10.315538,nan,-0.240350,-0.257604
10.320540,-0.383282,-0.235758,-0.251526
10.325542,nan,-0.231825,-0.245525
10.330544,-0.175752,-0.229162,-0.239573
10.335546,nan,-0.222628,-0.233668
10.340549,-0.390197,-0.218220,-0.227814
10.345551,nan,-0.211733,-0.222031
10.350553,-0.233951,-0.209984,-0.216334
10.355555,nan,-0.204921,-0.210713
10.360557,-0.181369,-0.204268,-0.205166
10.365559,nan,-0.197638,-0.199706
10.370561,-0.279677,-0.193859,-0.194339
10.375563,nan,-0.188451,-0.189070
10.380565,-0.225192,-0.187363,-0.183894
10.385567,nan,-0.182119,-0.178802
10.390569,-0.149100,-0.176771,-0.173783
10.395571,nan,-0.174113,-0.168848
10.400573,-0.104086,-0.170252,-0.164012
10.405575,nan,-0.163123,-0.159291
10.410577,-0.258983,-0.160081,-0.154674
10.415579,nan,-0.154235,-0.150162
10.420581,-0.163656,-0.150954,-0.145763
10.425583,nan,-0.148803,-0.141495
10.430585,-0.103385,-0.144573,-0.137349
10.435587,nan,-0.141855,-0.133318
10.440589,0.042963,-0.140165,-0.129395
10.445591,nan,-0.134132,-0.125571
10.450593,-0.193929,-0.131343,-0.121845
10.455595,nan,-0.132255,-0.118209
10.460597,-0.106598,-0.129972,-0.114642
10.465599,nan,-0.125224,-0.111139
10.470601,0.005053,-0.124914,-0.107716
10.475603,nan,-0.122098,-0.104381
10.480605,-0.164371,-0.120391,-0.101139
10.485607,nan,-0.117591,-0.097988
10.490609,-0.080286,-0.113839,-0.094932
10.495611,nan,-0.112270,-0.091967
10.500613,0.030937,-0.112215,-0.089091
10.505615,nan,-0.112613,-0.086300
10.510617,0.030862,-0.110725,-0.083588
10.515619,nan,-0.108981,-0.080948
10.520621,-0.157094,-0.107899,-0.078371
10.525623,nan,-0.100537,-0.075863
10.530625,0.005417,-0.099793,-0.073427
10.535627,nan,-0.094516,-0.071059
10.540629,-0.000531,-0.091767,-0.068725
10.545631,nan,-0.091198,-0.066397
10.550633,-0.075981,-0.087789,-0.064048
10.555635,nan,-0.082258,-0.061665
10.560637,-0.006248,-0.079650,-0.059248
10.565639,nan,-0.081009,-0.056804
10.570642,-0.203271,-0.078923,-0.054336
10.575644,nan,-0.074133,-0.051850
10.580646,0.022519,-0.071936,-0.049359
10.585648,nan,-0.067201,-0.046883
10.590650,0.267331,-0.064125,-0.044432
10.595652,nan,-0.060409,-0.042015
10.600654,-0.009304,-0.059510,-0.039637
10.605656,nan,-0.055109,-0.037301
10.610658,-0.152041,-0.053951,-0.035019
10.615660,nan,-0.050666,-0.032806
10.620662,-0.197470,-0.046479,-0.030674
10.625664,nan,-0.043034,-0.028634
10.630666,-0.059329,-0.042038,-0.026689
10.635668,nan,-0.038520,-0.024843
10.640670,-0.091048,-0.035131,-0.023091
10.645672,nan,-0.032119,-0.021430
10.650674,0.005256,-0.029372,-0.019854
10.655676,nan,-0.025878,-0.018360
10.660678,0.096591,-0.023307,-0.016942
10.665680,nan,-0.022260,-0.015601
10.670682,-0.221303,-0.020824,-0.014335
10.675684,nan,-0.015109,-0.013140
10.680686,-0.180012,-0.012425,-0.012006
10.685688,nan,-0.007634,-0.010929
10.690690,0.115480,-0.007692,-0.009901
10.695692,nan,-0.007183,-0.008923
10.700694,0.052657,-0.006606,-0.007992
10.705696,nan,-0.004403,-0.007104
10.710698,0.032867,-0.003846,-0.006256
10.715700,nan,0.000635,-0.005450
10.720702,0.115425,0.001986,-0.004687
10.725704,nan,0.003147,-0.003970
10.730706,0.034680,0.005915,-0.003296
10.735708,nan,0.005905,-0.002663
10.740710,-0.050999,0.007094,-0.002072
10.745712,nan,0.009428,-0.001521
10.750714,-0.150397,0.010756,-0.001007
10.755716,nan,0.012196,-0.000527
10.760718,0.006985,0.012490,-0.000076
10.765720,nan,0.013252,0.000347
10.770722,0.085872,0.011273,0.000746
10.775724,nan,0.011313,0.001124
10.780726,0.089651,0.012847,0.001482
10.785728,nan,0.016670,0.001818
10.790730,0.145628,0.018035,0.002132
10.795732,nan,0.018135,0.002426
10.800735,0.027268,0.018435,0.002699
10.805737,nan,0.019971,0.002954
10.810739,0.014042,0.019822,0.003192
10.815741,nan,0.020478,0.003415
10.820743,0.013123,0.022567,0.003622
10.825745,nan,0.025182,0.003810
10.830747,-0.062539,0.029018,0.003980
10.835749,nan,0.028131,0.004134
10.840751,-0.090552,0.028423,0.004270
10.845753,nan,0.030522,0.004387
10.850755,0.093128,0.030312,0.004486
10.855757,nan,0.030925,0.004569
10.860759,-0.011779,0.031829,0.004637
10.865761,nan,0.033987,0.004695
10.870763,0.039515,0.034170,0.004745
10.875765,nan,0.032464,0.004788
10.880767,0.039243,0.031007,0.004827
10.885769,nan,0.033485,0.004859
10.890771,-0.024780,0.034458,0.004882
10.895773,nan,0.036169,0.004897
10.900775,0.135809,0.036270,0.004901
10.905777,nan,0.037576,0.004895
10.910779,0.192055,0.038496,0.004880
10.915781,nan,0.037309,0.004858
10.920783,0.044518,0.037236,0.004832
10.925785,nan,0.038740,0.004802
10.930787,-0.094067,0.038301,0.004770
10.935789,nan,0.038839,0.004735
10.940791,0.114134,0.037791,0.004694
10.945793,nan,0.039493,0.004649
10.950795,0.175193,0.039608,0.004599
10.955797,nan,0.039960,0.004543
10.960799,0.048934,0.042684,0.004480
10.965801,nan,0.037830,0.004410
10.970803,-0.021971,0.038843,0.004334
10.975805,nan,0.041545,0.004250
10.980807,0.053239,0.041280,0.004160
10.985809,nan,0.041401,0.004064
10.990811,-0.082208,0.041579,0.003972
10.995813,nan,0.039964,0.003888
11.000815,0.049980,0.041158,0.003810
11.005817,nan,0.041310,0.003741
11.010819,-0.019641,0.043349,0.003686
11.015821,nan,0.041697,0.003644
11.020823,-0.029633,0.041605,0.003614
11.025826,nan,0.043126,0.003602
11.030828,0.224458,0.043529,0.003614
11.035830,nan,0.045514,0.003655
11.040832,0.110926,0.047496,0.003732
11.045834,nan,0.048384,0.003853
11.050836,0.126820,0.050229,0.004027
11.055838,nan,0.050389,0.004253
11.060840,0.064080,0.051263,0.004539
11.065842,nan,0.049877,0.004893
11.070844,0.077776,0.048993,0.005317
11.075846,nan,0.050555,0.005814
11.080848,-0.005628,0.052875,0.006389
11.085850,nan,0.052793,0.007043
11.090852,-0.029190,0.052745,0.007780
11.095854,nan,0.056256,0.008600
11.100856,0.125353,0.059884,0.009504
11.105858,nan,0.061887,0.010492
11.110860,0.019187,0.063934,0.011568
11.115862,nan,0.066814,0.012736
11.120864,-0.178320,0.066782,0.013995
11.125866,nan,0.070163,0.015349
11.130868,0.106954,0.071387,0.016797
11.135870,nan,0.075236,0.018342
11.140872,-0.014960,0.075384,0.019989
11.145874,nan,0.079395,0.021739
11.150876,0.068777,0.079792,0.023601
11.155878,nan,0.084749,0.025584
11.160880,0.169856,0.088322,0.027696
11.165882,nan,0.090474,0.029943
11.170884,0.125226,0.094730,0.032328
11.175886,nan,0.099854,0.034855
11.180888,0.018815,0.104468,0.037528
11.185890,nan,0.111316,0.040354
11.190892,0.251296,0.114104,0.043337
11.195894,nan,0.117498,0.046477
11.200896,0.055300,0.122143,0.049784
11.205898,nan,0.128984,0.053269
11.210900,0.015808,0.133633,0.056941
11.215902,nan,0.144453,0.060803
11.220904,0.089959,0.148726,0.064848
11.225906,nan,0.153479,0.069071
11.230908,-0.083550,0.158402,0.073460
11.235910,nan,0.168338,0.078014
11.240912,0.113470,0.175940,0.082725
11.245914,nan,0.183676,0.087580
11.250916,0.109946,0.186603,0.092575
11.255919,nan,0.196588,0.097707
11.260921,-0.023329,0.201176,0.102973
11.265923,nan,0.213014,0.108376
11.270925,-0.016585,0.219641,0.113910
11.275927,nan,0.225971,0.119572
11.280929,0.110098,0.230553,0.125358
11.285931,nan,0.237081,0.131259
11.290933,0.344583,0.241046,0.137272
11.295935,nan,0.247700,0.143395
11.300937,0.150294,0.253571,0.149623
11.305939,nan,0.264286,0.155942
11.310941,0.217082,0.268524,0.162335
11.315943,nan,0.276957,0.168793
11.320945,0.148613,0.284081,0.175325
11.325947,nan,0.295817,0.181921
11.330949,0.144111,0.302538,0.188568
11.335951,nan,0.311280,0.195255
11.340953,0.187150,0.318532,0.201980
11.345955,nan,0.329131,0.208737
11.350957,0.204852,0.339439,0.215529
11.355959,nan,0.348840,0.222357
11.360961,0.190513,0.359267,0.229210
11.365963,nan,0.372037,0.236085
11.370965,0.294069,0.380886,0.242973
11.375967,nan,0.393020,0.249884
11.380969,0.317062,0.399240,0.256819
11.385971,nan,0.407159,0.263762
11.390973,0.240384,0.415824,0.270707
11.395975,nan,0.427633,0.277644
11.400977,0.422751,0.432662,0.284576
11.405979,nan,0.436990,0.291517
11.410981,0.429115,0.443759,0.298456
11.415983,nan,0.453814,0.305390
11.420985,0.093591,0.460875,0.312330
11.425987,nan,0.467684,0.319283
11.430989,0.166575,0.474457,0.326233
11.435991,nan,0.481762,0.333141
11.440993,0.163353,0.491288,0.339968
11.445995,nan,0.497518,0.346692
11.450997,0.383596,0.504065,0.353273
11.455999,nan,0.510786,0.359677
11.461001,0.191291,0.514875,0.365881
11.466003,nan,0.520774,0.371857
11.471005,0.318568,0.528478,0.377571
11.476007,nan,0.528978,0.383007
11.481009,0.399898,0.533412,0.388174
11.486012,nan,0.538602,0.393075
11.491014,0.434041,0.538800,0.397726
11.496016,nan,0.540709,0.402158
11.501018,0.277133,0.543359,0.406373
11.506020,nan,0.544930,0.410400
11.511022,0.374593,0.546121,0.414301
11.516024,nan,0.547425,0.418112
11.521026,0.269079,0.546693,0.421847
11.526028,nan,0.552193,0.425543
11.531030,0.465325,0.552912,0.429252
11.536032,nan,0.553245,0.433003
11.541034,0.511379,0.557726,0.436827
11.546036,nan,0.558962,0.440751
11.551038,0.486284,0.564360,0.444791
11.556040,nan,0.569970,0.448905
11.561042,0.319165,0.573534,0.453080
11.566044,nan,0.573553,0.457304
11.571046,0.601503,0.575133,0.461562
11.576048,nan,0.580133,0.465860
11.581050,0.514924,0.582043,0.470203
11.586052,nan,0.587010,0.474591
11.591054,0.360603,0.590781,0.479032
11.596056,nan,0.593750,0.483535
11.601058,0.443716,0.595436,0.488097
11.606060,nan,0.601579,0.492718
11.611062,0.435807,0.603803,0.497409
11.616064,nan,0.608725,0.502158
11.621066,0.392510,0.612390,0.506975
11.626068,nan,0.620186,0.511876
11.631070,0.487903,0.624901,0.516856
11.636072,nan,0.626217,0.521924
11.641074,0.606968,0.627787,0.527074
11.646076,nan,0.632377,0.532300
11.651078,0.434336,0.633655,0.537588
11.656080,nan,0.637912,0.542943
11.661082,0.387999,0.638618,0.548366
11.666084,nan,0.644384,0.553838
11.671086,0.594159,0.647082,0.559352
11.676088,nan,0.653024,0.564913
11.681090,0.778616,0.655105,0.570521
11.686092,nan,0.659074,0.576178
11.691094,0.666585,0.668279,0.581904
11.696096,nan,0.673155,0.587696
11.701098,0.556117,0.673798,0.593543
11.706100,nan,0.677850,0.599446
11.711102,0.561461,0.682759,0.605422
11.716105,nan,0.687949,0.611473
11.721107,0.620480,0.691069,0.617595
11.726109,nan,0.699617,0.623776
11.731111,0.620939,0.703819,0.630018
11.736113,nan,0.707223,0.636330
11.741115,0.680329,0.714641,0.642701
11.746117,nan,0.725563,0.649140
11.751119,0.529816,0.727748,0.655658
11.756121,nan,0.732146,0.662255
11.761123,0.668376,0.735426,0.668930
11.766125,nan,0.742135,0.675687
11.771127,0.511435,0.749105,0.682510
11.776129,nan,0.756952,0.689399
11.781131,0.615376,0.764670,0.696355
11.786133,nan,0.772077,0.703361
11.791135,0.635764,0.777783,0.710395
11.796137,nan,0.784151,0.717451
11.801139,0.643323,0.787113,0.724527
11.806141,nan,0.792754,0.731633
11.811143,0.815604,0.799229,0.738766
11.816145,nan,0.806109,0.745921
11.821147,0.768018,0.812092,0.753104
11.826149,nan,0.818090,0.760313
11.831151,0.710629,0.822821,0.767560
11.836153,nan,0.830685,0.774854
11.841155,0.605959,0.836346,0.782195
11.846157,nan,0.843269,0.789567
11.851159,0.848740,0.850291,0.796957
11.856161,nan,0.859207,0.804365
11.861163,0.843391,0.863574,0.811795
11.866165,nan,0.871193,0.819257
11.871167,0.980277,0.876223,0.826755
11.876169,nan,0.885902,0.834289
11.881171,0.659317,0.893182,0.841847
11.886173,nan,0.902081,0.849439
11.891175,0.785732,0.907722,0.857058
11.896177,nan,0.918460,0.864690
11.901179,0.816863,0.923915,0.872332
11.906181,nan,0.933881,0.879991
11.911183,0.798989,0.939863,0.887660
11.916185,nan,0.946491,0.895345
11.921187,0.820047,0.951342,0.903061
11.926189,nan,0.960759,0.910805
11.931191,0.970601,0.966240,0.918577
11.936193,nan,0.971904,0.926377
11.941195,1.000983,0.977800,0.934204
11.946198,nan,0.986711,0.942054
11.951200,1.021289,0.990794,0.949917
11.956202,nan,1.000263,0.957782
11.961204,0.991513,1.007259,0.965647
11.966206,nan,1.015367,0.973521
11.971208,1.034232,1.020210,0.981408
11.976210,nan,1.029563,0.989308
11.981212,1.078836,1.037884,0.997215
11.986214,nan,1.045721,1.005125
11.991216,0.985948,1.050655,1.013033
11.996218,nan,1.058967,1.020949
12.001220,1.249451,1.065883,1.028874
12.006222,nan,1.075838,1.036799
12.011224,0.857651,1.083442,1.044700
12.016226,nan,1.090872,1.052540
12.021228,1.241045,1.097130,1.060272
12.026230,nan,1.104723,1.067836
12.031232,1.014961,1.109202,1.075172
12.036234,nan,1.114703,1.082211
12.041236,1.094424,1.118416,1.088880
12.046238,nan,1.123001,1.095111
12.051240,0.988387,1.126903,1.100841
12.056242,nan,1.129409,1.106008
12.061244,1.096230,1.129654,1.110562
12.066246,nan,1.128880,1.114463
12.071248,0.982209,1.129379,1.117681
12.076250,nan,1.128695,1.120200
12.081252,1.056166,1.127774,1.122039
12.086254,nan,1.121685,1.123235
12.091256,1.161130,1.120277,1.123874
12.096258,nan,1.116716,1.124088
12.101260,1.176414,1.115496,1.124022
12.106262,nan,1.110659,1.123837
12.111264,1.102755,1.107682,1.123699
12.116266,nan,1.103060,1.123744
12.121268,1.003238,1.099540,1.124100
12.126270,nan,1.098054,1.124864
12.131272,1.073093,1.096399,1.126089
12.136274,nan,1.093314,1.127784
12.141276,1.054624,1.093392,1.129896
12.146278,nan,1.095561,1.132382
12.151280,1.101057,1.094929,1.135196
12.156282,nan,1.096478,1.138296
12.161284,1.342173,1.098108,1.141631
12.166286,nan,1.100075,1.145167
12.171288,0.973716,1.099619,1.148880
12.176291,nan,1.101720,1.152729
12.181293,1.272050,1.102605,1.156709
12.186295,nan,1.104011,1.160847
12.191297,1.072006,1.106393,1.165150
12.196299,nan,1.107905,1.169592
12.201301,1.175163,1.110335,1.174170
12.206303,nan,1.113011,1.178867
12.211305,1.196952,1.116809,1.183686
12.216307,nan,1.120721,1.188639
12.221309,1.188271,1.126555,1.193733
12.226311,nan,1.130247,1.198981
12.231313,1.345315,1.135595,1.204388
12.236315,nan,1.143055,1.209945
12.241317,1.249787,1.148685,1.215646
12.246319,nan,1.158518,1.221479
12.251321,1.129636,1.161572,1.227429
12.256323,nan,1.171362,1.233476
12.261325,1.270567,1.178043,1.239595
12.266327,nan,1.179489,1.245749
12.271329,1.235640,1.184983,1.251941
12.276331,nan,1.189728,1.258178
12.281333,1.316140,1.194110,1.264479
12.286335,nan,1.195727,1.270851
12.291337,1.221405,1.197387,1.277275
12.296339,nan,1.203148,1.283744
12.301341,1.151557,1.206291,1.290248
12.306343,nan,1.213861,1.296751
12.311345,1.390189,1.220452,1.303228
12.316347,nan,1.229805,1.309673
12.321349,1.294525,1.234668,1.316074
12.326351,nan,1.240680,1.322404
12.331353,1.337397,1.246209,1.328632
12.336355,nan,1.255856,1.334730
12.341357,1.164598,1.260498,1.340704
12.346359,nan,1.261979,1.346563
12.351361,1.443275,1.266709,1.352309
12.356363,nan,1.268386,1.357954
12.361365,1.416321,1.271354,1.363500
12.366367,nan,1.274004,1.368941
12.371369,1.494316,1.277464,1.374280
12.376371,nan,1.283283,1.379503
12.381373,1.360924,1.287097,1.384622
12.386375,nan,1.293382,1.389653
12.391377,1.395471,1.298280,1.394596
12.396379,nan,1.307381,1.399453
12.401381,1.466758,1.310860,1.404222
12.406384,nan,1.319144,1.408902
12.411386,1.391398,1.325764,1.413490
12.416388,nan,1.327188,1.417974
12.421390,1.412313,1.328812,1.422350
12.426392,nan,1.337631,1.426619
12.431394,1.477448,1.340563,1.430782
12.436396,nan,1.346394,1.434841
12.441398,1.400719,1.347214,1.438804
12.446400,nan,1.352299,1.442686
12.451402,1.557105,1.356258,1.446485
12.456404,nan,1.359259,1.450193
12.461406,1.697328,1.362328,1.453814
12.466408,nan,1.363240,1.457351
12.471410,1.586872,1.366674,1.460806
12.476412,nan,1.373342,1.464180
12.481414,1.592651,1.377813,1.467472
12.486416,nan,1.386585,1.470684
12.491418,1.297380,1.389841,1.473810
12.496420,nan,1.393133,1.476845
12.501422,1.473537,1.395226,1.479791
12.506424,nan,1.397004,1.482642
12.511426,1.521268,1.398653,1.485392
12.516428,nan,1.405890,1.488046
12.521430,1.561583,1.406737,1.490610
12.526432,nan,1.411031,1.493086
12.531434,1.441790,1.412220,1.495481
12.536436,nan,1.417599,1.497812
12.541438,1.650834,1.421065,1.500106
12.546440,nan,1.425696,1.502385
12.551442,1.513862,1.429037,1.504673
12.556444,nan,1.432910,1.506992
12.561446,1.534129,1.434785,1.509351
12.566448,nan,1.436464,1.511747
12.571450,1.525839,1.440429,1.514174
12.576452,nan,1.449610,1.516617
12.581454,1.588205,1.452491,1.519064
12.586456,nan,1.461941,1.521503
12.591458,1.431704,1.468416,1.523924
12.596460,nan,1.473845,1.526318
12.601462,1.528312,1.475812,1.528666
12.606464,nan,1.482330,1.530957
12.611466,1.588759,1.490150,1.533182
12.616468,nan,1.495204,1.535328
12.621470,1.570747,1.497170,1.537390
12.626472,nan,1.504257,1.539371
12.631474,1.655777,1.508374,1.541277
12.636477,nan,1.518189,1.543111
12.641479,1.566558,1.524215,1.544880
12.646481,nan,1.525539,1.546583
12.651483,1.478630,1.529186,1.548223
12.656485,nan,1.534619,1.549804
12.661487,1.302845,1.539132,1.551326
12.666489,nan,1.541244,1.552785
12.671491,1.647782,1.545062,1.554181
12.676493,nan,1.547876,1.555516
12.681495,1.405536,1.550188,1.556796
12.686497,nan,1.555886,1.558019
12.691499,1.402457,1.557872,1.559182
12.696501,nan,1.564043,1.560289
12.701503,1.431953,1.565655,1.561342
12.706505,nan,1.569579,1.562342
12.711507,1.464891,1.573078,1.563288
12.716509,nan,1.576711,1.564183
12.721511,1.457557,1.575753,1.565031
12.726513,nan,1.578206,1.565839
12.731515,1.554107,1.579991,1.566610
12.736517,nan,1.581032,1.567345
12.741519,1.599154,1.584294,1.568042
12.746521,nan,1.585886,1.568699
12.751523,1.552225,1.588629,1.569321
12.756525,nan,1.591911,1.569909
12.761527,1.375249,1.593290,1.570463
12.766529,nan,1.601401,1.570984
12.771531,1.415810,1.602293,1.571472
12.776533,nan,1.604590,1.571927
12.781535,1.610784,1.605365,1.572351
12.786537,nan,1.606535,1.572745
12.791539,1.762657,1.607648,1.573112
12.796541,nan,1.608137,1.573453
12.801543,1.497987,1.609477,1.573777
12.806545,nan,1.610106,1.574085
12.811547,1.511847,1.606987,1.574381
12.816549,nan,1.609328,1.574663
12.821551,1.604831,1.612023,1.574921
12.826553,nan,1.613611,1.575154
12.831555,1.719540,1.612832,1.575362
12.836557,nan,1.613540,1.575549
12.841559,1.478388,1.614678,1.575712
12.846561,nan,1.613872,1.575845
12.851563,1.735241,1.612316,1.575951
12.856565,nan,1.614341,1.576034
12.861567,1.604384,1.614835,1.576094
12.866570,nan,1.618164,1.576131
12.871572,1.653806,1.618306,1.576145
12.876574,nan,1.617918,1.576141
12.881576,1.742196,1.618445,1.576123
12.886578,nan,1.622014,1.576094
12.891580,1.459327,1.620860,1.576056
12.896582,nan,1.622848,1.576009
12.901584,1.464053,1.624992,1.575953
12.906586,nan,1.623264,1.575886
12.911588,1.603497,1.623703,1.575809
12.916590,nan,1.624129,1.575728
12.921592,1.666978,1.624763,1.575647
12.926594,nan,1.623089,1.575565
12.931596,1.430617,1.622576,1.575479
12.936598,nan,1.622212,1.575390
12.941600,1.585328,1.623369,1.575298
12.946602,nan,1.624777,1.575200
12.951604,1.518116,1.625883,1.575099
12.956606,nan,1.626334,1.574996
12.961608,1.467749,1.625616,1.574892
12.966610,nan,1.625357,1.574791
12.971612,1.555524,1.623385,1.574694
12.976614,nan,1.624208,1.574598
12.981616,1.619954,1.624072,1.574501
12.986618,nan,1.626063,1.574404
12.991620,1.566769,1.624488,1.574308
12.996622,nan,1.624079,1.574206
13.001624,1.380029,1.622190,1.574100
13.006626,nan,1.619981,1.573990
13.011628,1.610972,1.620307,1.573878
13.016630,nan,1.622044,1.573769
13.021632,1.693780,1.620186,1.573671
13.026634,nan,1.619585,1.573589
13.031636,1.589899,1.619210,1.573532
13.036638,nan,1.617954,1.573503
13.041640,1.661327,1.616593,1.573509
13.046642,nan,1.615925,1.573555
13.051644,1.525838,1.616709,1.573653
13.056646,nan,1.616950,1.573807
13.061648,1.617529,1.619125,1.574026
13.066650,nan,1.619509,1.574314
13.071652,1.489469,1.622169,1.574676
13.076654,nan,1.624488,1.575116
13.081656,1.498240,1.623972,1.575636
13.086658,nan,1.621143,1.576238
13.091660,1.594124,1.620977,1.576930
13.096663,nan,1.623644,1.577712
13.101665,1.712481,1.622244,1.578586
13.106667,nan,1.623609,1.579552
13.111669,1.648322,1.625884,1.580617
13.116671,nan,1.627746,1.581780
13.121673,1.671624,1.629025,1.583048
13.126675,nan,1.629666,1.584423
13.131677,1.661041,1.627993,1.585898
13.136679,nan,1.631485,1.587471
13.141681,1.598363,1.631585,1.589146
13.146683,nan,1.633780,1.590926
13.151685,1.535593,1.634489,1.592816
13.156687,nan,1.637846,1.594824
13.161689,1.803245,1.640740,1.596953
13.166691,nan,1.646634,1.599209
13.171693,1.432845,1.650181,1.601600
13.176695,nan,1.657220,1.604135
13.181697,1.586766,1.662130,1.606822
13.186699,nan,1.667769,1.609664
13.191701,1.616295,1.673247,1.612671
13.196703,nan,1.680140,1.615851
13.201705,1.636673,1.683679,1.619217
13.206707,nan,1.691259,1.622773
13.211709,1.535668,1.695506,1.626518
13.216711,nan,1.703012,1.630456
13.221713,1.879712,1.706787,1.634583
13.226715,nan,1.712890,1.638892
13.231717,1.531152,1.719030,1.643371
13.236719,nan,1.727795,1.648010
13.241721,1.642136,1.733033,1.652796
13.246723,nan,1.743189,1.657718
13.251725,1.475802,1.746764,1.662767
13.256727,nan,1.751930,1.667942
13.261729,1.705059,1.753665,1.673237
13.266731,nan,1.763568,1.678654
13.271733,1.588394,1.770616,1.684188
13.276735,nan,1.778728,1.689848
13.281737,1.610193,1.784533,1.695632
13.286739,nan,1.791564,1.701531
13.291741,1.623215,1.797992,1.707537
13.296743,nan,1.807371,1.713647
13.301745,1.772881,1.814542,1.719861
13.306747,nan,1.824891,1.726168
13.311749,1.664713,1.832054,1.732555
13.316751,nan,1.840710,1.739010
13.321754,1.632542,1.845694,1.745519
13.326756,nan,1.858178,1.752081
13.331758,1.724488,1.864885,1.758692
13.336760,nan,1.873590,1.765367
13.341762,1.752642,1.881176,1.772110
13.346764,nan,1.889773,1.778913
13.351766,1.971797,1.891939,1.785759
13.356768,nan,1.896844,1.792635
13.361770,1.698693,1.901470,1.799516
13.366772,nan,1.910500,1.806387
13.371774,1.796869,1.914380,1.813250
13.376776,nan,1.921547,1.820119
13.381778,1.839559,1.925552,1.827005
13.386780,nan,1.934221,1.833904
13.391782,1.876213,1.935620,1.840804
13.396784,nan,1.941337,1.847709
13.401786,2.041987,1.947123,1.854622
13.406788,nan,1.957216,1.861540
13.411790,1.743711,1.967494,1.868468
13.416792,nan,1.974747,1.875413
13.421794,1.703048,1.979738,1.882364
13.426796,nan,1.983695,1.889314
13.431798,1.859740,1.989655,1.896265
13.436800,nan,1.991403,1.903219
13.441802,1.836408,1.993958,1.910162
13.446804,nan,2.000823,1.917057
13.451806,1.861691,2.008157,1.923845
13.456808,nan,2.012645,1.930465
13.461810,1.966984,2.015580,1.936850
13.466812,nan,2.020784,1.942967
13.471814,1.883843,2.022413,1.948789
13.476816,nan,2.025582,1.954308
13.481818,1.826906,2.028056,1.959514
13.486820,nan,2.034649,1.964421
13.491822,2.163960,2.038358,1.969057
13.496824,nan,2.045351,1.973453
13.501826,2.097139,2.049213,1.977623
13.506828,nan,2.056849,1.981611
13.511830,2.005012,2.057731,1.985471
13.516832,nan,2.059307,1.989260
13.521834,1.968129,2.060900,1.993022
13.526836,nan,2.063691,1.996793
13.531838,1.939790,2.066064,2.000612
13.536840,nan,2.070632,2.004504
13.541842,2.000588,2.072029,2.008490
13.546844,nan,2.076322,2.012582
13.551847,1.900391,2.078285,2.016758
13.556849,nan,2.080663,2.021000
13.561851,2.050825,2.083391,2.025311
13.566853,nan,2.085603,2.029684
13.571855,1.845407,2.090189,2.034091
13.576857,nan,2.093282,2.038536
13.581859,1.974818,2.097508,2.043017
13.586861,nan,2.103573,2.047529
13.591863,2.060547,2.107746,2.052071
13.596865,nan,2.109895,2.056645
13.601867,2.135108,2.113364,2.061243
13.606869,nan,2.117679,2.065865
13.611871,2.020349,2.119688,2.070527
13.616873,nan,2.122447,2.075233
13.621875,2.097068,2.125999,2.079973
13.626877,nan,2.130278,2.084759
13.631879,2.075882,2.134823,2.089609
13.636881,nan,2.139643,2.094521
13.641883,2.082121,2.142823,2.099504
13.646885,nan,2.147242,2.104566
13.651887,2.265878,2.150946,2.109712
13.656889,nan,2.157363,2.114953
13.661891,2.132315,2.161546,2.120304
13.666893,nan,2.165445,2.125761
13.671895,2.013221,2.170007,2.131310
13.676897,nan,2.176576,2.136934
13.681899,2.157414,2.179739,2.142623
13.686901,nan,2.184619,2.148375
13.691903,2.068038,2.184454,2.154185
13.696905,nan,2.190777,2.160058
13.701907,2.083401,2.197226,2.165999
13.706909,nan,2.205882,2.172011
13.711911,2.322956,2.209568,2.178081
13.716913,nan,2.215362,2.184201
13.721915,2.247826,2.219078,2.190370
13.726917,nan,2.227173,2.196593
13.731919,2.116455,2.235061,2.202862
13.736921,nan,2.241922,2.209186
13.741923,2.435053,2.246005,2.215566
13.746925,nan,2.252026,2.221996
13.751927,2.312922,2.254648,2.228483
13.756929,nan,2.263472,2.235030
13.761931,2.095911,2.267088,2.241631
13.766933,nan,2.274541,2.248276
13.771935,2.411084,2.279767,2.254958
13.776937,nan,2.290420,2.261685
13.781940,2.012177,2.294495,2.268465
13.786942,nan,2.302324,2.275307
13.791944,2.182576,2.308151,2.282226
13.796946,nan,2.318667,2.289222
13.801948,2.399950,2.321643,2.296297
13.806950,nan,2.328990,2.303440
13.811952,2.213343,2.333529,2.310636
13.816954,nan,2.340288,2.317880
13.821956,2.352893,2.347185,2.325156
13.826958,nan,2.357112,2.332461
13.831960,2.299953,2.362457,2.339798
13.836962,nan,2.371944,2.347152
13.841964,2.661752,2.376650,2.354514
13.846966,nan,2.383838,2.361887
13.851968,2.292779,2.389342,2.369272
13.856970,nan,2.398168,2.376684
13.861972,2.277725,2.403708,2.384128
13.866974,nan,2.410855,2.391599
13.871976,2.319804,2.415763,2.399093
13.876978,nan,2.421521,2.406602
13.881980,2.189779,2.427162,2.414121
13.886982,nan,2.437036,2.421651
13.891984,2.491433,2.443837,2.429205
13.896986,nan,2.451387,2.436791
