time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
2.195023,-0.083880,0.008115,0.076538,0.097498
2.200023,-0.083502,0.008816,0.074981,0.102021
2.205023,-0.083132,0.018793,0.073075,0.083197
2.210022,-0.082773,0.019005,0.070929,0.083920
2.215022,-0.082426,0.019509,0.068590,0.083676
2.220021,-0.082090,0.019901,0.066102,0.079311
2.225021,-0.081767,0.020378,0.063438,0.078394
2.230021,-0.081459,0.020584,0.060617,0.085006
2.235020,-0.081164,0.021092,0.057701,0.082482
2.240020,-0.080885,0.021436,0.054636,0.075892
2.245020,-0.080621,0.021883,0.051475,0.070619
2.250019,-0.080374,0.022193,0.048224,0.074961
2.255019,-0.080143,0.022630,0.044816,0.067243
2.260019,-0.079929,0.023061,0.041307,0.076870
2.265018,-0.079733,0.023520,0.037750,0.075492
2.270018,-0.079555,0.023806,0.034152,0.071831
2.275017,-0.079396,0.024241,0.030440,0.071963
2.280017,-0.079255,0.024312,0.026650,0.063278
2.285017,-0.079133,0.024682,0.022760,0.057919
2.290016,-0.079031,0.024800,0.018791,0.052176
2.295016,-0.078949,0.025109,0.014695,0.049348
2.300016,-0.078888,0.025495,0.010509,0.052402
2.305015,-0.078849,0.027226,0.006116,0.034974
2.310015,-0.078832,0.027687,0.001476,0.024616
2.315015,-0.078839,0.027827,-0.003301,0.019137
2.320014,-0.078870,0.028041,-0.008165,0.011928
2.325014,-0.078926,0.028097,-0.013011,0.003199
2.330014,-0.079005,0.028095,-0.017846,-0.000276
2.335013,-0.079109,0.028087,-0.022660,-0.003065
2.340013,-0.079236,0.028083,-0.027307,-0.011623
2.345012,-0.079386,0.027999,-0.031823,-0.015660
2.350012,-0.079558,0.027883,-0.036135,-0.030155
2.355012,-0.079751,0.027690,-0.040208,-0.036208
2.360011,-0.079964,0.027558,-0.044008,-0.037624
2.365011,-0.080195,0.027313,-0.047636,-0.046417
2.370011,-0.080443,0.026987,-0.051034,-0.056529
2.375010,-0.080708,0.026640,-0.054131,-0.060050
2.380010,-0.080987,0.026570,-0.056940,-0.056493
2.385010,-0.081280,0.026229,-0.059494,-0.056943
2.390009,-0.081584,0.026727,-0.061808,-0.036253
2.395009,-0.081900,0.026508,-0.063967,-0.039351
2.400008,-0.082225,0.026492,-0.065908,-0.039045
2.405008,-0.082561,0.016571,-0.067773,-0.067711
2.410008,-0.082905,0.016155,-0.069476,-0.068313
2.415007,-0.083257,0.015740,-0.071061,-0.071618
2.420007,-0.083617,0.015550,-0.072559,-0.074047
2.425007,-0.083984,0.015110,-0.073977,-0.072643
2.430006,-0.084358,0.014649,-0.075292,-0.061265
2.435006,-0.084738,0.014281,-0.076566,-0.060528
