time, Quad.Est.E.Pos, Quad.Est.S.Z
4.624847,0.062933,0.376694
4.629847,0.062816,0.376801
4.634847,0.062652,0.376961
4.639846,0.062538,0.377068
4.644846,0.062366,0.377230
4.649846,0.062248,0.377338
4.654845,0.062057,0.377500
4.659845,0.061874,0.377610
4.664845,0.061638,0.377774
4.669844,0.061426,0.377884
4.674844,0.061152,0.378050
4.679843,0.060999,0.378160
4.684843,0.060727,0.378328
4.689843,0.060541,0.378439
4.694842,0.060262,0.378608
4.699842,0.060131,0.378721
4.704842,0.030807,0.377665
4.709841,0.030087,0.377769
4.714841,0.029262,0.377926
4.719841,0.028734,0.378031
4.724840,0.027947,0.378189
4.729840,0.027466,0.378295
4.734839,0.026700,0.378455
4.739839,0.026186,0.378561
4.744839,0.025392,0.378722
4.749838,0.024879,0.378830
4.754838,0.024095,0.378992
4.759838,0.023532,0.379101
4.764837,0.022752,0.379264
4.769837,0.022146,0.379374
4.774837,0.021387,0.379539
4.779836,0.020979,0.379650
4.784836,0.020288,0.379816
4.789835,0.019874,0.379927
4.794835,0.019305,0.380095
4.799835,0.019196,0.380208
4.804834,0.032269,0.379156
4.809834,0.032006,0.379259
4.814834,0.031603,0.379416
4.819833,0.031351,0.379520
4.824833,0.030953,0.379678
4.829833,0.030683,0.379783
4.834832,0.030271,0.379942
4.839832,0.030013,0.380048
4.844831,0.029619,0.380209
4.849831,0.029342,0.380316
4.854831,0.028902,0.380477
4.859830,0.028619,0.380586
4.864830,0.028168,0.380749
4.869830,0.027832,0.380858
4.874829,0.027378,0.381022
4.879829,0.027050,0.381132
4.884829,0.026620,0.381298
4.889828,0.026308,0.381409
4.894828,0.025864,0.381576
4.899827,0.025567,0.381688
4.904827,0.025859,0.380640
4.909827,0.025873,0.380743
4.914826,0.026169,0.380899
4.919826,0.026640,0.381003
4.924826,0.026918,0.381160
4.929825,0.027077,0.381265
4.934825,0.027402,0.381423
4.939825,0.027693,0.381529
4.944824,0.028032,0.381689
4.949824,0.028280,0.381796
4.954823,0.028686,0.381957
4.959823,0.028949,0.382064
4.964823,0.029396,0.382227
4.969822,0.029763,0.382335
4.974822,0.030293,0.382499
4.979822,0.031069,0.382609
4.984821,0.031752,0.382774
4.989821,0.031932,0.382885
4.994821,0.032611,0.383051
4.999820,0.032631,0.383163
5.004820,0.048502,0.382118
5.009820,0.048516,0.382221
5.014819,0.048193,0.382376
5.019819,0.048018,0.382479
5.024818,0.047702,0.382636
5.029818,0.047433,0.382740
5.034818,0.047157,0.382898
5.039817,0.046987,0.383004
5.044817,0.046717,0.383163
5.049817,0.046524,0.383269
5.054816,0.046242,0.383429
5.059816,0.046142,0.383537
5.064816,0.045953,0.383699
5.069815,0.045869,0.383807
5.074815,0.045707,0.383970
5.079814,0.045546,0.384079
5.084814,0.045416,0.384244
5.089814,0.045222,0.384354
5.094813,0.045088,0.384520
5.099813,0.044940,0.384631
5.104813,0.084457,0.383589
5.109812,0.084444,0.383692
5.114812,0.084477,0.383846
5.119812,0.084419,0.383950
5.124811,0.084453,0.384105
5.129811,0.084438,0.384210
5.134810,0.084462,0.384367
5.139810,0.084457,0.384472
5.144810,0.084484,0.384630
5.149809,0.084506,0.384736
5.154809,0.084542,0.384896
5.159809,0.084592,0.385003
5.164808,0.084647,0.385164
5.169808,0.084683,0.385272
5.174808,0.084737,0.385435
5.179807,0.084749,0.385544
5.184807,0.084821,0.385708
5.189806,0.084937,0.385817
5.194806,0.085038,0.385983
5.199806,0.085103,0.386093
5.204805,0.100718,0.385055
5.209805,0.100774,0.385157
5.214805,0.100857,0.385311
5.219804,0.100921,0.385414
5.224804,0.101012,0.385569
5.229804,0.101091,0.385673
5.234803,0.101219,0.385829
5.239803,0.101326,0.385934
5.244802,0.101474,0.386092
5.249802,0.101571,0.386198
5.254802,0.101735,0.386357
5.259801,0.101867,0.386463
5.264801,0.102084,0.386624
5.269801,0.102261,0.386732
5.274800,0.102559,0.386893
5.279800,0.102769,0.387002
5.284800,0.103094,0.387165
5.289799,0.103317,0.387275
5.294799,0.103649,0.387439
5.299798,0.103853,0.387550
5.304798,0.083122,0.386515
5.309798,0.083228,0.386617
5.314797,0.083383,0.386770
5.319797,0.083486,0.386872
5.324797,0.083671,0.387027
5.329796,0.083799,0.387130
5.334796,0.083974,0.387286
5.339796,0.084104,0.387391
5.344795,0.084308,0.387548
5.349795,0.084453,0.387653
5.354795,0.084669,0.387812
5.359794,0.084825,0.387918
5.364794,0.085044,0.388078
5.369793,0.085174,0.388185
5.374793,0.085384,0.388346
5.379793,0.085539,0.388454
5.384792,0.085733,0.388617
5.389792,0.085838,0.388726
5.394792,0.086005,0.388890
5.399791,0.086145,0.389000
5.404791,0.076474,0.387969
5.409791,0.076735,0.388070
5.414790,0.077125,0.388223
5.419790,0.077387,0.388325
5.424789,0.077774,0.388479
5.429789,0.078044,0.388582
5.434789,0.078442,0.388737
5.439788,0.078719,0.388841
5.444788,0.079146,0.388998
5.449788,0.079451,0.389103
5.454787,0.079890,0.389261
5.459787,0.080176,0.389367
5.464787,0.080663,0.389526
5.469786,0.080988,0.389633
5.474786,0.081478,0.389793
5.479785,0.081795,0.389901
5.484785,0.082298,0.390063
5.489785,0.082641,0.390172
5.494784,0.083160,0.390335
5.499784,0.083493,0.390445
5.504784,0.070735,0.389416
5.509783,0.070927,0.389517
5.514783,0.071246,0.389670
5.519783,0.071460,0.389771
5.524782,0.071779,0.389925
5.529782,0.071987,0.390027
5.534781,0.072280,0.390182
5.539781,0.072478,0.390286
5.544781,0.072781,0.390442
5.549780,0.072991,0.390546
5.554780,0.073351,0.390704
5.559780,0.073610,0.390809
5.564779,0.073997,0.390968
5.569779,0.074252,0.391074
5.574779,0.074631,0.391234
5.579778,0.074876,0.391342
5.584778,0.075232,0.391503
5.589777,0.075464,0.391611
5.594777,0.075831,0.391774
5.599777,0.076078,0.391883
5.604776,0.103210,0.390858
5.609776,0.103631,0.390959
5.614776,0.104293,0.391111
5.619775,0.104736,0.391212
5.624775,0.105401,0.391365
5.629775,0.105829,0.391467
5.634774,0.106485,0.391621
5.639774,0.106920,0.391725
5.644773,0.107586,0.391880
5.649773,0.108032,0.391984
5.654773,0.108719,0.392141
5.659772,0.109179,0.392246
5.664772,0.109858,0.392404
5.669772,0.110303,0.392510
5.674771,0.110989,0.392670
5.679771,0.111418,0.392777
5.684771,0.112047,0.392938
5.689770,0.112435,0.393045
5.694770,0.112990,0.393208
5.699769,0.113345,0.393316
5.704769,0.108941,0.392295
5.709769,0.109231,0.392395
5.714768,0.109738,0.392546
5.719768,0.110062,0.392647
5.724768,0.110570,0.392799
5.729767,0.110896,0.392901
5.734767,0.111346,0.393055
5.739767,0.111636,0.393158
5.744766,0.112054,0.393313
5.749766,0.112349,0.393416
5.754766,0.112781,0.393573
5.759765,0.113077,0.393677
5.764765,0.113520,0.393835
5.769764,0.113843,0.393941
5.774764,0.114327,0.394100
5.779764,0.114626,0.394206
5.784763,0.115112,0.394366
5.789763,0.115468,0.394474
5.794763,0.115983,0.394635
5.799762,0.116457,0.394744
5.804762,0.114718,0.393725
5.809762,0.115044,0.393825
5.814761,0.115503,0.393975
5.819761,0.115808,0.394076
5.824760,0.116292,0.394228
5.829760,0.116614,0.394330
5.834760,0.117104,0.394483
5.839759,0.117432,0.394585
5.844759,0.117884,0.394740
5.849759,0.118170,0.394843
5.854758,0.118584,0.394999
5.859758,0.118842,0.395103
5.864758,0.119297,0.395260
5.869757,0.119602,0.395365
5.874757,0.120036,0.395523
5.879756,0.120352,0.395630
5.884756,0.120843,0.395789
5.889756,0.121163,0.395896
5.894755,0.121608,0.396057
5.899755,0.121885,0.396165
5.904755,0.096778,0.395150
5.909754,0.097046,0.395250
5.914754,0.097502,0.395399
5.919754,0.097834,0.395500
5.924753,0.098335,0.395651
5.929753,0.098710,0.395752
5.934752,0.099202,0.395905
5.939752,0.099536,0.396007
5.944752,0.100045,0.396161
5.949751,0.100373,0.396264
5.954751,0.100862,0.396419
5.959751,0.101120,0.396523
5.964750,0.101574,0.396679
5.969750,0.101934,0.396784
5.974750,0.102406,0.396942
5.979749,0.102686,0.397048
5.984749,0.103165,0.397207
5.989748,0.103539,0.397313
5.994748,0.104032,0.397474
5.999748,0.104429,0.397581
6.004747,0.090877,0.396569
6.009747,0.091308,0.396668
6.014747,0.091977,0.396818
6.019746,0.092608,0.396918
6.024746,0.093317,0.397068
6.029746,0.093679,0.397169
6.034745,0.094474,0.397321
6.039745,0.094983,0.397423
6.044744,0.095827,0.397576
6.049744,0.096387,0.397679
6.054744,0.097242,0.397833
6.059743,0.097791,0.397937
6.064743,0.098647,0.398093
6.069743,0.099229,0.398197
6.074742,0.100076,0.398355
6.079742,0.100462,0.398460
6.084742,0.101280,0.398619
6.089741,0.101613,0.398725
6.094741,0.102390,0.398885
6.099741,0.103235,0.398992
6.104740,0.087102,0.397983
6.109740,0.087369,0.398082
6.114739,0.087490,0.398230
6.119739,0.087627,0.398330
6.124739,0.087689,0.398480
6.129738,0.087731,0.398581
6.134738,0.087807,0.398732
6.139738,0.087830,0.398834
6.144737,0.087874,0.398986
6.149737,0.087912,0.399089
6.154737,0.087967,0.399243
6.159736,0.088115,0.399346
6.164736,0.088238,0.399501
6.169735,0.088517,0.399605
6.174735,0.088684,0.399762
6.179735,0.088802,0.399867
6.184734,0.088962,0.400025
6.189734,0.089133,0.400131
6.194734,0.089327,0.400290
6.199733,0.089540,0.400397
6.204733,0.096574,0.399391
6.209733,0.096897,0.399489
6.214732,0.097041,0.399638
6.219732,0.097119,0.399737
6.224731,0.097242,0.399887
6.229731,0.097396,0.399987
6.234731,0.097513,0.400138
6.239730,0.097587,0.400239
6.244730,0.097688,0.400391
6.249730,0.097717,0.400493
6.254729,0.097741,0.400646
6.259729,0.097723,0.400749
6.264729,0.097719,0.400904
6.269728,0.097717,0.401008
6.274728,0.097713,0.401164
6.279727,0.097683,0.401268
6.284727,0.097622,0.401426
6.289727,0.097602,0.401531
6.294726,0.097484,0.401690
6.299726,0.097380,0.401797
6.304726,0.100123,0.400794
6.309725,0.100186,0.400892
6.314725,0.100130,0.401040
6.319725,0.100134,0.401138
6.324724,0.100036,0.401288
6.329724,0.099992,0.401387
6.334723,0.099875,0.401538
6.339723,0.099819,0.401638
6.344723,0.099622,0.401790
6.349722,0.099501,0.401892
6.354722,0.099291,0.402045
6.359722,0.099187,0.402147
6.364721,0.098991,0.402301
6.369721,0.098818,0.402405
6.374721,0.098610,0.402560
6.379720,0.098401,0.402665
6.384720,0.098169,0.402822
6.389719,0.098167,0.402927
6.394719,0.097908,0.403085
6.399719,0.097856,0.403191
6.404718,0.106416,0.402191
6.409718,0.106296,0.402289
6.414718,0.106079,0.402436
6.419717,0.105825,0.402535
6.424717,0.105642,0.402683
6.429717,0.105570,0.402783
6.434716,0.105369,0.402932
6.439716,0.105237,0.403033
6.444715,0.104991,0.403184
6.449715,0.104811,0.403285
6.454715,0.104542,0.403438
6.459714,0.104337,0.403540
6.464714,0.104067,0.403693
6.469714,0.103879,0.403796
6.474713,0.103600,0.403951
6.479713,0.103450,0.404055
6.484713,0.103123,0.404212
6.489712,0.102970,0.404317
6.494712,0.102605,0.404474
6.499712,0.102572,0.404580
6.504711,0.110555,0.403583
6.509711,0.110494,0.403680
6.514710,0.110416,0.403827
6.519710,0.110405,0.403925
6.524710,0.110318,0.404073
6.529709,0.110313,0.404172
6.534709,0.110166,0.404322
6.539709,0.110050,0.404422
6.544708,0.109888,0.404572
6.549708,0.109811,0.404673
6.554708,0.109677,0.404825
6.559707,0.109598,0.404927
6.564707,0.109432,0.405080
6.569706,0.109337,0.405183
6.574706,0.109160,0.405337
6.579706,0.109057,0.405441
6.584705,0.108857,0.405597
6.589705,0.108737,0.405701
6.594705,0.108532,0.405858
6.599704,0.108250,0.405964
6.604704,0.116235,0.404969
6.609704,0.116092,0.405067
6.614703,0.116133,0.405213
6.619703,0.116198,0.405311
6.624702,0.116240,0.405458
6.629702,0.116312,0.405557
6.634702,0.116345,0.405706
6.639701,0.116375,0.405806
6.644701,0.116380,0.405956
6.649701,0.116377,0.406056
6.654700,0.116370,0.406208
6.659700,0.116392,0.406309
6.664700,0.116421,0.406462
6.669699,0.116401,0.406564
6.674699,0.116438,0.406718
6.679698,0.116680,0.406821
6.684698,0.116784,0.406977
6.689698,0.117049,0.407081
6.694697,0.117205,0.407237
6.699697,0.117615,0.407342
6.704697,0.122213,0.406351
6.709696,0.122277,0.406448
6.714696,0.122370,0.406593
6.719696,0.122474,0.406691
6.724695,0.122630,0.406838
6.729695,0.122724,0.406937
6.734694,0.122868,0.407085
6.739694,0.122973,0.407184
6.744694,0.123113,0.407334
6.749693,0.123226,0.407434
6.754693,0.123368,0.407585
6.759693,0.123484,0.407686
6.764692,0.123655,0.407838
6.769692,0.123761,0.407940
6.774692,0.123981,0.408094
6.779691,0.124043,0.408196
6.784691,0.124258,0.408351
6.789690,0.124500,0.408455
6.794690,0.124750,0.408611
6.799690,0.125017,0.408716
6.804689,0.113514,0.407727
6.809689,0.113255,0.407824
6.814689,0.112813,0.407969
6.819688,0.112412,0.408066
6.824688,0.112003,0.408213
6.829688,0.111732,0.408311
6.834687,0.111366,0.408459
6.839687,0.111133,0.408558
6.844687,0.110801,0.408707
6.849686,0.110581,0.408807
6.854686,0.110256,0.408957
6.859685,0.110050,0.409058
6.864685,0.109803,0.409209
6.869685,0.109645,0.409311
6.874684,0.109480,0.409464
6.879684,0.109388,0.409566
6.884684,0.109323,0.409721
6.889683,0.109242,0.409824
6.894683,0.109199,0.409980
6.899683,0.109144,0.410084
6.904682,0.115507,0.409098
6.909682,0.115577,0.409194
6.914681,0.115684,0.409339
6.919681,0.115769,0.409436
6.924681,0.115924,0.409582
6.929680,0.116035,0.409680
6.934680,0.116211,0.409827
6.939680,0.116337,0.409926
6.944679,0.116530,0.410075
6.949679,0.116663,0.410174
6.954679,0.116882,0.410324
6.959678,0.117022,0.410424
6.964678,0.117242,0.410575
6.969677,0.117375,0.410677
6.974677,0.117613,0.410829
6.979677,0.117768,0.410931
6.984676,0.118060,0.411085
6.989676,0.118281,0.411188
6.994676,0.118660,0.411343
6.999675,0.118941,0.411447
7.004675,0.145082,0.410464
7.009675,0.145445,0.410560
7.014674,0.145980,0.410704
7.019674,0.146335,0.410801
7.024673,0.146910,0.410947
7.029673,0.147324,0.411044
7.034673,0.147940,0.411191
7.039672,0.148345,0.411289
7.044672,0.149012,0.411437
7.049672,0.149483,0.411537
7.054671,0.150203,0.411686
7.059671,0.150724,0.411786
7.064671,0.151500,0.411937
7.069670,0.152036,0.412038
7.074670,0.152817,0.412190
7.079669,0.153290,0.412291
7.084669,0.154096,0.412445
7.089669,0.154580,0.412547
7.094668,0.155344,0.412702
7.099668,0.155925,0.412806
7.104668,0.129451,0.411825
7.109667,0.129657,0.411921
7.114667,0.129956,0.412065
7.119667,0.130118,0.412161
7.124666,0.130395,0.412306
7.129666,0.130578,0.412403
7.134665,0.130879,0.412549
7.139665,0.131106,0.412647
7.144665,0.131418,0.412795
7.149664,0.131641,0.412894
7.154664,0.132012,0.413043
7.159664,0.132261,0.413143
7.164663,0.132667,0.413293
7.169663,0.132942,0.413393
7.174663,0.133394,0.413545
7.179662,0.133677,0.413646
7.184662,0.134169,0.413799
7.189662,0.134538,0.413901
7.194661,0.134999,0.414056
7.199661,0.135329,0.414159
7.204660,0.138513,0.413181
7.209660,0.138889,0.413276
7.214660,0.139474,0.413420
7.219659,0.139891,0.413516
7.224659,0.140549,0.413660
7.229659,0.141000,0.413757
7.234658,0.141653,0.413903
7.239658,0.142090,0.414001
7.244658,0.142793,0.414148
7.249657,0.143263,0.414246
7.254657,0.143984,0.414395
7.259656,0.144485,0.414494
7.264656,0.145245,0.414644
7.269656,0.145768,0.414744
7.274655,0.146592,0.414895
7.279655,0.147152,0.414996
7.284655,0.148021,0.415149
7.289654,0.148621,0.415251
7.294654,0.149519,0.415404
7.299654,0.150112,0.415507
7.304653,0.168590,0.414532
7.309653,0.169074,0.414627
7.314652,0.169844,0.414770
7.319652,0.170396,0.414866
7.324652,0.171282,0.415010
7.329651,0.171907,0.415106
7.334651,0.172899,0.415252
7.339651,0.173591,0.415349
7.344650,0.174600,0.415496
7.349650,0.175294,0.415594
7.354650,0.176405,0.415742
7.359649,0.177146,0.415841
7.364649,0.178299,0.415990
7.369648,0.179097,0.416090
7.374648,0.180323,0.416241
7.379648,0.181156,0.416342
7.384647,0.182433,0.416493
7.389647,0.183281,0.416595
7.394647,0.184565,0.416748
7.399646,0.185480,0.416851
7.404646,0.169643,0.415878
7.409646,0.170329,0.415973
7.414645,0.171332,0.416115
7.419645,0.171978,0.416211
7.424644,0.172977,0.416355
7.429644,0.173655,0.416451
7.434644,0.174729,0.416596
7.439643,0.175450,0.416693
7.444643,0.176543,0.416839
7.449643,0.177304,0.416937
7.454642,0.178490,0.417084
7.459642,0.179296,0.417183
7.464642,0.180460,0.417332
7.469641,0.181206,0.417431
7.474641,0.182445,0.417581
7.479640,0.183332,0.417682
7.484640,0.184653,0.417833
7.489640,0.185530,0.417934
7.494639,0.186914,0.418087
7.499639,0.187866,0.418189
7.504639,0.171960,0.417220
7.509638,0.172883,0.417314
7.514638,0.174388,0.417456
7.519638,0.175438,0.417551
7.524637,0.176997,0.417694
7.529637,0.178070,0.417790
7.534636,0.179676,0.417935
7.539636,0.180767,0.418031
7.544636,0.182405,0.418177
7.549635,0.183506,0.418275
7.554635,0.185208,0.418422
7.559635,0.186365,0.418520
7.564634,0.188148,0.418668
7.569634,0.189355,0.418768
7.574634,0.191213,0.418917
7.579633,0.192496,0.419017
7.584633,0.194376,0.419168
7.589633,0.195683,0.419269
7.594632,0.197625,0.419421
7.599632,0.198994,0.419523
7.604631,0.176425,0.418556
7.609631,0.177835,0.418650
7.614631,0.179915,0.418792
7.619630,0.181302,0.418886
7.624630,0.183449,0.419029
7.629630,0.184887,0.419125
7.634629,0.187096,0.419269
7.639629,0.188592,0.419365
7.644629,0.190870,0.419511
7.649628,0.192425,0.419608
7.654628,0.194783,0.419754
7.659627,0.196366,0.419852
7.664627,0.198781,0.420000
7.669627,0.200366,0.420099
7.674626,0.202746,0.420248
7.679626,0.204381,0.420348
7.684626,0.206836,0.420498
7.689625,0.208516,0.420599
7.694625,0.211052,0.420751
7.699625,0.212760,0.420852
7.704624,0.142732,0.419888
7.709624,0.143959,0.419982
7.714623,0.145808,0.420123
7.719623,0.147031,0.420217
7.724623,0.148915,0.420359
7.729622,0.150187,0.420455
7.734622,0.152105,0.420598
7.739622,0.153338,0.420694
7.744621,0.155216,0.420839
7.749621,0.156464,0.420936
7.754621,0.158374,0.421082
7.759620,0.159680,0.421180
7.764620,0.161638,0.421327
7.769619,0.162955,0.421426
7.774619,0.164934,0.421575
7.779619,0.166276,0.421674
7.784618,0.168237,0.421824
7.789618,0.169553,0.421924
7.794618,0.171494,0.422076
7.799617,0.172769,0.422177
7.804617,0.102317,0.421215
7.809617,0.103266,0.421308
7.814616,0.104813,0.421449
7.819616,0.105827,0.421543
7.824615,0.107376,0.421685
7.829615,0.108407,0.421780
7.834615,0.110027,0.421923
7.839614,0.111105,0.422019
7.844614,0.112781,0.422163
7.849614,0.113927,0.422260
7.854613,0.115683,0.422405
7.859613,0.116821,0.422503
7.864613,0.118584,0.422650
7.869612,0.119673,0.422748
7.874612,0.121446,0.422896
7.879611,0.122646,0.422995
7.884611,0.124466,0.423145
7.889611,0.125791,0.423245
7.894610,0.127699,0.423396
7.899610,0.128794,0.423497
7.904610,0.076280,0.422537
7.909609,0.077146,0.422630
7.914609,0.078332,0.422771
7.919609,0.079143,0.422864
7.924608,0.080362,0.423006
7.929608,0.081184,0.423100
7.934608,0.082402,0.423243
7.939607,0.083255,0.423339
7.944607,0.084480,0.423482
7.949606,0.085323,0.423579
7.954606,0.086622,0.423724
7.959606,0.087493,0.423821
7.964605,0.088834,0.423968
7.969605,0.089798,0.424066
7.974605,0.091243,0.424213
7.979604,0.092191,0.424312
7.984604,0.093684,0.424461
7.989604,0.094884,0.424561
7.994603,0.096417,0.424711
7.999603,0.097539,0.424812
8.004604,0.109001,0.423855
8.009606,0.109819,0.423948
8.014608,0.111293,0.424087
8.019610,0.112382,0.424181
8.024612,0.113870,0.424322
8.029614,0.114845,0.424416
8.034616,0.116363,0.424559
8.039618,0.117382,0.424654
8.044621,0.118966,0.424797
8.049623,0.120055,0.424893
8.054625,0.121710,0.425038
8.059627,0.122891,0.425135
8.064629,0.124643,0.425281
8.069631,0.125696,0.425378
8.074633,0.127466,0.425526
8.079635,0.128655,0.425624
8.084637,0.130477,0.425773
8.089639,0.131643,0.425872
8.094641,0.133468,0.426022
8.099643,0.135017,0.426122
8.104645,0.106252,0.425168
8.109647,0.107019,0.425260
8.114649,0.108044,0.425400
8.119651,0.108839,0.425493
8.124653,0.109862,0.425634
8.129655,0.110627,0.425728
8.134657,0.111662,0.425869
8.139659,0.112346,0.425964
8.144661,0.113480,0.426107
8.149663,0.114277,0.426203
8.154665,0.115490,0.426347
8.159667,0.116390,0.426444
8.164669,0.117656,0.426589
8.169671,0.118300,0.426687
8.174673,0.119560,0.426834
8.179675,0.120152,0.426932
8.184677,0.121393,0.427080
8.189679,0.122038,0.427179
8.194681,0.123318,0.427328
8.199683,0.123823,0.427428
8.204685,0.072435,0.426476
8.209687,0.073433,0.426569
8.214689,0.074380,0.426707
8.219691,0.075099,0.426800
8.224693,0.076086,0.426941
8.229695,0.076776,0.427034
8.234697,0.077768,0.427176
8.239699,0.078465,0.427270
8.244701,0.079501,0.427413
8.249703,0.080199,0.427508
8.254705,0.081254,0.427652
8.259707,0.081867,0.427748
8.264709,0.082884,0.427893
8.269711,0.083734,0.427991
8.274714,0.084798,0.428137
8.279716,0.085476,0.428235
8.284718,0.086571,0.428382
8.289720,0.087289,0.428481
8.294722,0.088395,0.428630
8.299724,0.089142,0.428730
8.304726,0.078592,0.427780
8.309728,0.078869,0.427872
8.314730,0.079623,0.428011
8.319732,0.080050,0.428103
8.324734,0.080783,0.428243
8.329736,0.081151,0.428336
8.334738,0.081949,0.428477
8.339740,0.082517,0.428572
8.344742,0.083322,0.428714
8.349744,0.083821,0.428809
8.354746,0.084618,0.428952
8.359748,0.085091,0.429048
8.364750,0.085920,0.429193
8.369752,0.086378,0.429290
8.374754,0.087205,0.429436
8.379756,0.087879,0.429533
8.384758,0.088786,0.429680
8.389760,0.089419,0.429779
8.394762,0.090345,0.429927
8.399764,0.091028,0.430027
8.404766,0.024100,0.429080
8.409768,0.024416,0.429171
8.414770,0.024859,0.429309
8.419772,0.024747,0.429402
8.424774,0.025345,0.429541
8.429776,0.025748,0.429634
8.434778,0.026398,0.429775
8.439780,0.026850,0.429869
8.444782,0.027540,0.430010
8.449784,0.028003,0.430105
8.454786,0.028714,0.430248
8.459788,0.029394,0.430344
8.464790,0.030247,0.430488
8.469792,0.030578,0.430585
8.474794,0.031421,0.430730
8.479796,0.031888,0.430827
8.484798,0.032760,0.430974
8.489800,0.033395,0.431072
8.494802,0.034303,0.431220
8.499804,0.034635,0.431319
8.504807,0.040006,0.430374
8.509809,0.040037,0.430466
8.514811,0.040293,0.430603
8.519813,0.040391,0.430696
8.524815,0.040653,0.430834
8.529817,0.040712,0.430927
8.534819,0.041010,0.431067
8.539821,0.041212,0.431161
8.544823,0.041577,0.431302
8.549825,0.041838,0.431397
8.554827,0.042245,0.431539
8.559829,0.042457,0.431635
8.564831,0.042847,0.431779
8.569833,0.043236,0.431875
8.574835,0.043700,0.432020
8.579837,0.043752,0.432117
8.584839,0.044173,0.432263
8.589841,0.044158,0.432361
8.594843,0.044543,0.432509
8.599845,0.044897,0.432608
8.604847,0.063886,0.431665
8.609849,0.064160,0.431756
8.614851,0.064710,0.431893
8.619853,0.065054,0.431985
8.624855,0.065647,0.432123
8.629857,0.065987,0.432216
8.634859,0.066588,0.432356
8.639861,0.066993,0.432449
8.644863,0.067577,0.432590
8.649865,0.067981,0.432684
8.654867,0.068589,0.432826
8.659869,0.068992,0.432921
8.664871,0.069606,0.433065
8.669873,0.070059,0.433161
8.674875,0.070689,0.433305
8.679877,0.070889,0.433402
8.684879,0.071527,0.433548
8.689881,0.072048,0.433646
8.694883,0.072726,0.433793
8.699885,0.072858,0.433891
8.704887,0.067058,0.432951
8.709889,0.067393,0.433042
8.714891,0.067857,0.433178
8.719893,0.068102,0.433270
8.724895,0.068631,0.433408
8.729897,0.069156,0.433500
8.734900,0.069696,0.433640
8.739902,0.070094,0.433733
8.744904,0.070638,0.433873
8.749906,0.071025,0.433967
8.754908,0.071600,0.434109
8.759910,0.071848,0.434204
8.764912,0.072378,0.434347
8.769914,0.072964,0.434442
8.774916,0.073591,0.434586
8.779918,0.074214,0.434683
8.784920,0.074949,0.434828
8.789922,0.075381,0.434926
8.794924,0.076166,0.435072
8.799926,0.077245,0.435171
8.804928,0.087027,0.434232
8.809930,0.087079,0.434323
8.814932,0.087141,0.434459
8.819934,0.087084,0.434551
8.824936,0.087188,0.434688
8.829938,0.087298,0.434780
8.834940,0.087496,0.434919
8.839942,0.087637,0.435012
8.844944,0.087873,0.435152
8.849946,0.088054,0.435246
8.854948,0.088385,0.435387
8.859950,0.088569,0.435482
8.864952,0.088917,0.435624
8.869954,0.089180,0.435720
8.874956,0.089573,0.435863
8.879958,0.089789,0.435960
8.884960,0.090178,0.436105
8.889962,0.090297,0.436202
8.894964,0.090686,0.436348
8.899966,0.090660,0.436446
8.904968,0.069643,0.435510
8.909970,0.069530,0.435600
8.914972,0.069285,0.435736
8.919974,0.069150,0.435827
8.924976,0.068953,0.435964
8.929978,0.068773,0.436056
8.934980,0.068591,0.436195
8.939982,0.068475,0.436287
8.944984,0.068326,0.436427
8.949986,0.068282,0.436520
8.954988,0.068218,0.436661
8.959991,0.068213,0.436755
8.964993,0.068186,0.436897
8.969995,0.068330,0.436993
8.974997,0.068405,0.437136
8.979999,0.068505,0.437232
8.985001,0.068639,0.437376
8.990003,0.068650,0.437473
8.995005,0.068804,0.437619
9.000007,0.068680,0.437717
9.005009,0.047037,0.436783
9.010011,0.046446,0.436873
9.015013,0.045884,0.437009
9.020015,0.045480,0.437099
9.025017,0.044962,0.437236
9.030019,0.044605,0.437328
9.035021,0.044063,0.437466
9.040023,0.043669,0.437558
9.045025,0.043123,0.437697
9.050027,0.042774,0.437790
9.055029,0.042275,0.437931
9.060031,0.041934,0.438025
9.065033,0.041451,0.438167
9.070035,0.041190,0.438261
9.075037,0.040747,0.438404
9.080039,0.040508,0.438500
9.085041,0.040105,0.438644
9.090043,0.039825,0.438741
9.095045,0.039466,0.438886
9.100047,0.039295,0.438983
9.105049,0.074680,0.438052
9.110051,0.074275,0.438142
9.115053,0.074000,0.438277
9.120055,0.073868,0.438367
9.125057,0.073607,0.438504
9.130059,0.073560,0.438595
9.135061,0.073299,0.438733
9.140063,0.073216,0.438825
9.145065,0.072951,0.438963
9.150067,0.072799,0.439056
9.155069,0.072597,0.439196
9.160071,0.072475,0.439290
9.165073,0.072322,0.439431
9.170075,0.072189,0.439526
9.175077,0.072056,0.439668
9.180079,0.071859,0.439764
9.185081,0.071728,0.439908
9.190084,0.071593,0.440004
9.195086,0.071512,0.440149
9.200088,0.071463,0.440246
9.205090,0.074262,0.439316
9.210092,0.074145,0.439406
9.215094,0.073907,0.439541
9.220096,0.073779,0.439631
9.225098,0.073512,0.439767
9.230100,0.073361,0.439858
9.235102,0.073084,0.439995
9.240104,0.072899,0.440087
9.245106,0.072622,0.440225
9.250108,0.072444,0.440318
9.255110,0.072206,0.440458
9.260112,0.072047,0.440551
9.265114,0.071827,0.440692
9.270116,0.071675,0.440786
9.275118,0.071430,0.440928
